Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	7462	25055	0.22948	0.0317866	16	0.0021442
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	7776	23286	0.250338	0.0295229	1	0.000128601
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	5966	28744	0.171881	0.0395618	14	0.00234663
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	6381	19721	0.244464	0.0301369	16	0.00250744
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	7440	23215	0.242701	0.0303247	20	0.00268817
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	5536	21830	0.202295	0.0351327	13	0.00234827
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	11373	20828	0.353188	0.02097	11	0.000967203
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	6059	18068	0.251129	0.0294415	14	0.00231061
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	6625	17097	0.279277	0.0267323	15	0.00226415
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	6096	19090	0.242039	0.0303956	15	0.00246063
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	6359	16358	0.279923	0.026674	17	0.00267338
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	6214	19799	0.238881	0.0307372	12	0.00193112
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	6434	24725	0.206489	0.034583	14	0.00217594
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	6861	26198	0.207538	0.0344476	18	0.00262352
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	7063	37162	0.159706	0.0415948	15	0.00212374
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	3966	23920	0.142222	0.044845	27	0.00680787
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_water1_S11_ksize_15	1872	17168	0.0983193	0.0554893	1	0.000534188
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_water2_S24_ksize_15	6851	46040	0.129531	0.0474998	8	0.00116771
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	10405	28288	0.268912	0.0276898	3	0.000288323
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	3774	66713	0.0535418	0.0737517	1	0.000264971
CMS_002_36a_Rb_S170_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	4240	26430	0.138246	0.0456472	3	0.000707547
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_38a_Rb_S172_L004_ksize_15	12666	14825	0.460733	0.0148622	11	0.000868467
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_39a_Rb_S173_L004_ksize_15	12780	10208	0.555942	0.0108395	11	0.00086072
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_40a_Rb_S174_L004_ksize_15	12220	16142	0.430858	0.0163582	14	0.00114566
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_41a_Rb_S176_L004_ksize_15	11069	16136	0.406874	0.0176605	4	0.00036137
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_42a_Rb_S177_L004_ksize_15	8351	13868	0.375849	0.0194997	0	0
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	6565	22121	0.228857	0.0318579	28	0.00426504
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	5111	21654	0.190958	0.0366875	24	0.00469575
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4233	23823	0.150877	0.0431828	28	0.00661469
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	6411	25261	0.202419	0.0351163	29	0.00452348
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	6196	22131	0.218731	0.0330508	25	0.00403486
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4424	28000	0.136442	0.0460197	32	0.00723327
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	4059	27812	0.127357	0.0479835	29	0.00714462
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3559	30589	0.104223	0.0537813	24	0.00674347
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	4101	28766	0.124776	0.0485701	26	0.00633992
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3638	30843	0.105507	0.0534236	25	0.00687191
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	3811	23661	0.138723	0.0455495	25	0.00655996
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4699	24083	0.163262	0.0409833	26	0.00553309
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	6712	20126	0.250093	0.0295482	13	0.00193683
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	6837	19670	0.257932	0.0287542	16	0.00234021
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	7034	19226	0.26786	0.0277895	19	0.00270117
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	6421	18067	0.26221	0.0283331	14	0.00218035
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47c_Rb_S195_L004_ksize_15	7042	19246	0.267879	0.0277877	16	0.00227208
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47d_Rb_S196_L004_ksize_15	6750	19553	0.256625	0.0288846	18	0.00266667
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47e_Rb_S197_L004_ksize_15	6950	17605	0.283038	0.0263954	17	0.00244604
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47f_Rb_S198_L004_ksize_15	7032	17867	0.282421	0.0264503	15	0.00213311
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47g_Rb_S200_L004_ksize_15	6975	19608	0.262386	0.028316	20	0.00286738
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47h_Rb_S1_L004_ksize_15	7140	20016	0.262925	0.0282635	17	0.00238095
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47i_Rb_S2_L004_ksize_15	6975	16838	0.292907	0.025537	18	0.00258065
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_47j_Rb_S3_L004_ksize_15	6915	19807	0.258776	0.0286705	15	0.0021692
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_49a_Rb_S4_L004_ksize_15	6749	18419	0.268158	0.0277612	15	0.00222255
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_4a_Rb_S117_L004_ksize_15	6873	19517	0.26044	0.0285064	15	0.00218245
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_50a_Rb_S5_L004_ksize_15	6824	15704	0.302912	0.0247022	15	0.00219812
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_51a_Rb_S6_L004_ksize_15	7055	18963	0.271158	0.0274785	15	0.00212615
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_54a_Rb_S8_L004_ksize_15	5753	17859	0.243647	0.0302237	11	0.00191205
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_56a_Rb_S9_L004_ksize_15	12149	14157	0.461834	0.0148095	21	0.00172854
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_57a_Rb_S10_L004_ksize_15	7190	18590	0.278898	0.0267664	16	0.00222531
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_7a_Rb_S118_L004_ksize_15	4536	22685	0.166636	0.0404168	34	0.00749559
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_RNA_A_S1_ksize_15	8301	24135	0.255919	0.0289553	2	0.000240935
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water1_Rb_S127_L004_ksize_15	3164	97962	0.0312877	0.0903933	19	0.00600506
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water2_Rb_S139_L004_ksize_15	261	92656	0.00280896	0.167245	7	0.0268199
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water3_Rb_S151_L004_ksize_15	214	80445	0.00265314	0.169081	3	0.0140187
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water4_Rb_S163_L004_ksize_15	219	96730	0.00225892	0.174257	6	0.0273973
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water5_Rb_S175_L004_ksize_15	947	108685	0.00863799	0.131195	7	0.00739176
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water6_Rb_S187_L004_ksize_15	273	49120	0.0055271	0.145499	8	0.029304
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	4065	80928	0.0478275	0.077217	6	0.00147601
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	108	27266	0.00394535	0.156323	1	0.00925926
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	4791	31156	0.13328	0.0466863	34	0.00709664
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	6503	20105	0.2444	0.0301437	15	0.00230663
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	4846	35074	0.121393	0.0493596	36	0.00742881
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	6809	20296	0.251208	0.0294334	15	0.00220297
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	5818	19229	0.232283	0.0314684	15	0.00257821
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	4170	23951	0.148288	0.0436686	30	0.00719424
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	3853	40299	0.0872667	0.0590099	25	0.00648845
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	6662	15846	0.295984	0.0252766	14	0.00210147
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	7028	27645	0.202694	0.0350799	19	0.00270347
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	4735	30414	0.134712	0.0463821	27	0.00570222
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	6783	23440	0.224432	0.0323714	16	0.00235884
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	4895	26085	0.158005	0.0418929	33	0.00674157
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	6852	16256	0.296521	0.0252315	14	0.0020432
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	4751	28963	0.140921	0.0451047	35	0.00736687
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	6581	18336	0.264117	0.0281481	16	0.00243124
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	6337	23441	0.212808	0.0337792	14	0.00220925
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	6562	16775	0.281184	0.0265607	16	0.00243828
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	6678	30287	0.180657	0.038196	16	0.00239593
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	9119	15726	0.367036	0.0200579	24	0.00263187
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	6422	23949	0.211452	0.0339494	15	0.00233572
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	6557	18510	0.261579	0.0283947	15	0.00228763
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	6682	23958	0.218081	0.0331296	19	0.00284346
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	4160	24451	0.145399	0.044222	29	0.00697115
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	4383	21558	0.16896	0.0400342	28	0.00638832
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	7725	22197	0.258171	0.0287305	1	0.00012945
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	9513	16284	0.368764	0.0199471	8	0.000840954
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	6033	42601	0.124049	0.0487377	12	0.00198906
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	7138	25963	0.215643	0.0334276	14	0.00196133
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	9737	16968	0.364613	0.0202142	10	0.00102701
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	10090	15867	0.38872	0.0187139	3	0.000297324
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	11429	13621	0.456248	0.0150786	2	0.000174993
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	10041	16585	0.377113	0.0194211	8	0.000796733
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	5640	25347	0.182012	0.0379921	14	0.00248227
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	10055	16281	0.381797	0.0191324	3	0.000298359
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	6526	19465	0.251087	0.0294459	15	0.0022985
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	9358	14420	0.393557	0.0184271	2	0.000213721
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	9019	11288	0.444133	0.0156772	3	0.000332631
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	6019	16367	0.268873	0.0276935	14	0.00232597
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	6621	21342	0.236777	0.0309677	16	0.00241655
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	9090	12016	0.430683	0.0163673	2	0.000220022
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	9221	16325	0.360957	0.0204528	2	0.000216896
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	7245	19021	0.275832	0.0270456	27	0.00372671
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	6923	25897	0.210938	0.0340141	18	0.00260003
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	8201	22200	0.269761	0.0276097	1	0.000121936
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	6272	27896	0.183564	0.0377605	16	0.00255102
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	6584	19079	0.256556	0.0288915	17	0.00258202
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	7979	21901	0.267035	0.027868	19	0.00238125
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	5711	21244	0.211872	0.0338966	14	0.00245141
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	12323	18692	0.397324	0.0182069	10	0.000811491
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	6373	17204	0.270306	0.0275584	13	0.00203986
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	6828	16455	0.293261	0.0255068	18	0.0026362
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	6335	18376	0.256364	0.0289107	15	0.0023678
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	6634	15572	0.298748	0.0250454	14	0.00211034
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	6418	19155	0.250968	0.0294581	12	0.00186974
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	6607	24143	0.214862	0.033524	15	0.00227032
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	7407	24870	0.229482	0.0317863	20	0.00270015
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	7629	35794	0.17569	0.0389594	15	0.00196618
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	4171	23274	0.151977	0.0429794	29	0.00695277
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_water1_S11_ksize_15	821	19034	0.0413498	0.0817116	2	0.00243605
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_water2_S24_ksize_15	4577	50352	0.0833258	0.0603834	8	0.00174787
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	8617	31628	0.214114	0.0336166	3	0.000348149
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	1504	71017	0.0207388	0.103327	1	0.000664894
CMS_002_37a_Rb_S171_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	1970	30734	0.0602373	0.0701551	3	0.00152284
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_39a_Rb_S173_L004_ksize_15	12367	14797	0.455272	0.015126	12	0.000970324
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_40a_Rb_S174_L004_ksize_15	11828	20689	0.363748	0.0202704	12	0.00101454
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_41a_Rb_S176_L004_ksize_15	10740	20557	0.343164	0.021659	10	0.000931099
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_42a_Rb_S177_L004_ksize_15	7791	18751	0.293535	0.0254836	1	0.000128353
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	6520	25974	0.200652	0.0353516	23	0.00352761
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	5232	25175	0.172066	0.0395323	22	0.00420489
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4058	27936	0.126836	0.0481008	23	0.00566782
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	6300	29246	0.177235	0.0387193	28	0.00444444
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	6283	25720	0.196325	0.0359384	22	0.00350151
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4340	31931	0.119655	0.0497748	30	0.00691244
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	4207	31279	0.118554	0.0500412	26	0.00618018
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3695	34080	0.097816	0.0556401	23	0.00622463
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	4077	32577	0.111229	0.0518865	25	0.00613196
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3803	34276	0.0998713	0.0550296	24	0.00631081
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	3990	27066	0.128478	0.047733	24	0.00601504
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4731	27782	0.145511	0.0442002	25	0.00528429
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	6594	24125	0.214655	0.0335495	14	0.00212314
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	6501	24105	0.212409	0.0338291	15	0.00230734
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	6796	23465	0.224579	0.0323541	18	0.00264862
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	6384	21904	0.225679	0.0322255	17	0.00266291
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47c_Rb_S195_L004_ksize_15	6683	23727	0.219763	0.0329263	18	0.0026934
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47d_Rb_S196_L004_ksize_15	6453	23910	0.212528	0.0338142	18	0.0027894
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47e_Rb_S197_L004_ksize_15	6632	22004	0.231597	0.0315459	19	0.0028649
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47f_Rb_S198_L004_ksize_15	6731	22232	0.2324	0.0314552	17	0.00252563
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47g_Rb_S200_L004_ksize_15	6712	23897	0.219282	0.0329843	23	0.0034267
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47h_Rb_S1_L004_ksize_15	6777	24505	0.216642	0.033305	17	0.00250848
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47i_Rb_S2_L004_ksize_15	6709	21133	0.240967	0.0305109	16	0.00238486
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_47j_Rb_S3_L004_ksize_15	6584	24232	0.213655	0.0336736	15	0.00227825
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_49a_Rb_S4_L004_ksize_15	6518	22644	0.22351	0.0324799	13	0.00199448
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_4a_Rb_S117_L004_ksize_15	6555	23916	0.215123	0.0334918	13	0.00198322
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_50a_Rb_S5_L004_ksize_15	6567	19981	0.247363	0.0298317	13	0.0019796
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_51a_Rb_S6_L004_ksize_15	6749	23338	0.224316	0.032385	14	0.00207438
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_54a_Rb_S8_L004_ksize_15	5734	21660	0.209316	0.0342199	11	0.00191838
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_56a_Rb_S9_L004_ksize_15	11694	18830	0.383108	0.0190524	19	0.00162476
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_57a_Rb_S10_L004_ksize_15	6850	23033	0.229227	0.0318155	17	0.00248175
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_7a_Rb_S118_L004_ksize_15	4429	26662	0.142453	0.0447992	33	0.00745089
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_RNA_A_S1_ksize_15	7939	28622	0.217144	0.0332437	0	0
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water1_Rb_S127_L004_ksize_15	3454	101145	0.0330213	0.0887078	24	0.00694847
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water2_Rb_S139_L004_ksize_15	574	95793	0.0059564	0.143099	10	0.0174216
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water3_Rb_S151_L004_ksize_15	500	83636	0.00594276	0.143173	7	0.014
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water4_Rb_S163_L004_ksize_15	533	99865	0.00530887	0.146791	14	0.0262664
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water5_Rb_S175_L004_ksize_15	1243	111856	0.0109904	0.123501	15	0.0120676
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water6_Rb_S187_L004_ksize_15	501	52427	0.00946569	0.12827	8	0.0159681
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	4363	84095	0.0493228	0.0762699	14	0.0032088
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	324	30597	0.0104783	0.125023	1	0.00308642
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	4596	35309	0.115174	0.0508767	30	0.00652742
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	6312	24250	0.206531	0.0345776	14	0.002218
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	4677	39175	0.106654	0.0531083	32	0.00684199
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	6533	24611	0.209768	0.0341625	15	0.00229604
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	5788	23052	0.200693	0.0353461	14	0.0024188
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	4083	27888	0.127709	0.0479045	28	0.0068577
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	3850	44068	0.0803456	0.0614694	22	0.00571429
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	6422	20089	0.242239	0.0303741	15	0.00233572
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	6850	31764	0.177397	0.0386944	19	0.00277372
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	4552	34543	0.116434	0.050562	25	0.00549209
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	6515	27739	0.190197	0.0367957	15	0.00230238
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	4709	30220	0.134816	0.0463602	29	0.00615842
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	6598	20527	0.243244	0.0302667	16	0.00242498
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	4572	33084	0.121415	0.0493544	28	0.00612423
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	6356	22549	0.219893	0.0329107	17	0.00267464
CMS_002_38a_Rb_S172_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	7456	24966	0.229967	0.0317309	23	0.00308476
