NewIDseqName,visual_genus,visual_species,ska_genus,ska_species,CMS002_053a_Rb_S7_L004,CMS_001_RNA_A_S1,CMS_002_10a_Rb_S119_L004,CMS_002_13a_Rb_S120_L004,CMS_002_16a_Rb_S121_L004,CMS_002_17a_Rb_S122_L004,CMS_002_17b_Rb_S123_L004,CMS_002_17c_Rb_S124_L004,CMS_002_17d_Rb_S125_L004,CMS_002_17e_Rb_S126_L004,CMS_002_18a_Rb_S128_L004,CMS_002_18b_Rb_S129_L004,CMS_002_19a_Rb_S130_L004,CMS_002_1a_Rb_S116_L004,CMS_002_20a_Rb_S131_L004,CMS_002_20b_Rb_S132_L004,CMS_002_20c_Rb_S133_L004,CMS_002_20d_Rb_S134_L004,CMS_002_20e_Rb_S135_L004,CMS_002_21a_Rb_S136_L004,CMS_002_22a_Rb_S137_L004,CMS_002_23a_Rb_S138_L004,CMS_002_25a_Rb_S140_L004,CMS_002_25b_Rb_S141_L004,CMS_002_25c_Rb_S142_L004,CMS_002_25d_Rb_S143_L004,CMS_002_25e_Rb_S144_L004,CMS_002_25f_Rb_S145_L004,CMS_002_26a_Rb_S146_L004,CMS_002_26b_Rb_S147_L004,CMS_002_26c_Rb_S148_L004,CMS_002_26d_Rb_S149_L004,CMS_002_26e_Rb_S150_L004,CMS_002_27a_Rb_S152_L004,CMS_002_27b_Rb_S153_L004,CMS_002_28a_Rb_S154_L004,CMS_002_28b_Rb_S155_L004,CMS_002_28c_Rb_S156_L004,CMS_002_28d_Rb_S157_L004,CMS_002_28e_Rb_S158_L004,CMS_002_29a_Rb_S159_L004,CMS_002_29b_Rb_S160_L004,CMS_002_29c_Rb_S161_L004,CMS_002_29d_Rb_S162_L004,CMS_002_29e_Rb_S164_L004,CMS_002_31a_Rb_S165_L004,CMS_002_32a_Rb_S166_L004,CMS_002_33a_Rb_S167_L004,CMS_002_34a_Rb_S168_L004,CMS_002_35a_Rb_S169_L004,CMS_002_36a_Rb_S170_L004,CMS_002_37a_Rb_S171_L004,CMS_002_38a_Rb_S172_L004,CMS_002_39a_Rb_S173_L004,CMS_002_40a_Rb_S174_L004,CMS_002_41a_Rb_S176_L004,CMS_002_42a_Rb_S177_L004,CMS_002_44a_Rb_S178_L004,CMS_002_44b_Rb_S179_L004,CMS_002_44c_Rb_S180_L004,CMS_002_44d_Rb_S181_L004,CMS_002_44e_Rb_S182_L004,CMS_002_45a_Rb_S183_L004,CMS_002_45b_Rb_S184_L004,CMS_002_45c_Rb_S185_L004,CMS_002_45d_Rb_S186_L004,CMS_002_45e_Rb_S188_L004,CMS_002_45f_Rb_S189_L004,CMS_002_45g_Rb_S190_L004,CMS_002_46a_Rb_S191_L004,CMS_002_46b_Rb_S192_L004,CMS_002_47a_Rb_S193_L004,CMS_002_47b_Rb_S194_L004,CMS_002_47c_Rb_S195_L004,CMS_002_47d_Rb_S196_L004,CMS_002_47e_Rb_S197_L004,CMS_002_47f_Rb_S198_L004,CMS_002_47g_Rb_S200_L004,CMS_002_47h_Rb_S1_L004,CMS_002_47i_Rb_S2_L004,CMS_002_47j_Rb_S3_L004,CMS_002_49a_Rb_S4_L004,CMS_002_4a_Rb_S117_L004,CMS_002_50a_Rb_S5_L004,CMS_002_51a_Rb_S6_L004,CMS_002_54a_Rb_S8_L004,CMS_002_56a_Rb_S9_L004,CMS_002_57a_Rb_S10_L004,CMS_002_7a_Rb_S118_L004,CMS_002_RNA_A_S1,CMS_003_RNA_A_S2,CMS_004_RNA_A_S2,CMS_005_RNA_A_S3,CMS_006_RNA_A_S5,CMS_007_RNA_A_S12,CMS_008_RNA_A_S3,CMS_009_RNA_A_S13,CMS_010_RNA_A_S1,CMS_011_RNA_A_S4,CMS_012_RNA_A_S4,CMS_013_RNA_A_S5,CMS_014_RNA_A_S5,CMS_015_RNA_A_S13,CMS_016_RNA_A_S6,CMS_017_RNA_A_S6,CMS_018_RNA_A_S14,CMS_019_RNA_A_S14,CMS_020_RNA_A_S15,CMS_021_RNA_A_S16,CMS_022_RNA_A_S6,CMS_023_RNA_A_S17,CMS_024_RNA_A_S15,CMS_025_RNA_A_S7,CMS_026_RNA_A_S18,CMS_027_RNA_A_S16,CMS_028_RNA_A_S17,CMS_029_RNA_A_S18,CMS_030_RNA_A_S7,CMS_031_RNA_A_S19,CMS_032_RNA_A_S7,CMS_033_RNA_A_S8,CMS_034_RNA_A_S19,CMS_035_RNA_A_S20,CMS_036_RNA_A_S20,CMS_037_RNA_A_S21,CMS_038_RNA_A_S22,CMS_039_RNA_A_S9,CMS_040_RNA_A_S21,CMS_041_RNA_A_S10,CMS_042_RNA_A_S23,CMS_043_RNA_A_S24,CMS_044_RNA_A_S25,CMS_045_RNA_A_S2,CMS_046_RNA_A_S3,CMS_047_RNA_A_S4,CMS_048_RNA_A_S5,CMS_049_RNA_A_S6,CMS_050_RNA_A_S23,CMS_051_RNA_A_S8,CMS_052_RNA_A_S7,CMS_053_RNA_A_S8,CMS_054_RNA_A_S11,CMS_055_RNA_A_S9,CMS_056_RNA_A_S10,CMS_057_RNA_A_S11,CMS_058_RNA_A_S9,CMS_059_RNA_A_S10,CMS_060_RNA_A_S12
CMS001_047_Ra_S4,Culex,erythrothorax,Culex,erythrothorax,0.0,0.00170078,0.00220488,0.00235809,0.0064154,0.00669165,0.00680087,0.00653239,0.00679902,0.00838355,0.00661551,0.006744,0.00647773,0.002135,0.00681163,0.00650364,0.00682163,0.00634585,0.00645661,0.00697494,0.00216019,0.00186599,0.00689655,0.00666482,0.00646552,0.00645828,0.00647424,0.00658798,0.00608305,0.00588536,0.00897073,0.00757193,0.00623539,0.00168237,0.00229998,0.000256739,0.000373367,0.000375141,0.000258198,0.00078303,0.00244738,0.00213605,0.00228534,0.00256739,0.00221616,0.00395017,0.00283901,0.0021322,0.00230909,0.00229433,0.00234663,0.00255102,0.00269115,0.00230605,0.00231443,0.00382321,0.00238176,0.00561798,0.00625559,0.00684031,0.00560748,0.0056444,0.00643004,0.00562249,0.00618193,0.00561948,0.00601719,0.00587741,0.00517525,0.00232906,0.00233606,0.00038265300000000005,0.0,0.000255493,0.000257136,0.000259471,0.000260484,0.000254227,0.000247555,0.000252461,0.00039174699999999996,0.00203701,0.00236167,0.00216378,0.00249045,0.00196078,0.00232095,0.00231481,0.00631951,0.0021357,0.00695444,0.00215303,0.00615612,0.0,0.00040633900000000003,0.00690184,0.00787966,0.0,0.00018804099999999998,0.00704403,0.000127324,0.00635697,0.000253614,0.00624064,0.0,0.0,0.000494315,0.000586224,0.0,0.0,0.000123579,0.0,0.00670622,0.00658728,0.00241922,0.00231673,0.00230263,0.00211005,0.00227312,0.00250391,0.00228833,0.00258106,0.0,0.00229923,0.000122775,0.00228796,0.00214805,0.00181422,0.00247606,0.0022932,0.00232666,0.00177746,0.000227152,0.00247934,0.0,0.000127259,0.000217533,0.000214615,0.0020694000000000003,0.0,0.0,0.00252058,0.0,0.0,0.00017590099999999998,0.0,0.00305344,0.00595238
CMS001_048_Ra_S5,Culex,erythrothorax,Culex,erythrothorax,0.0,0.00021376700000000002,0.00194868,0.00284585,0.00691067,0.00730308,0.00729927,0.00721649,0.00733945,0.00732792,0.00715563,0.00763962,0.00726706,0.00265459,0.00675676,0.00663554,0.00666191,0.00621762,0.00656566,0.00773067,0.00219024,0.00220577,0.007795100000000001,0.0075431,0.00734137,0.00722291,0.007244499999999999,0.00753904,0.00726895,0.00663096,0.00738101,0.00704961,0.00701663,0.00199302,0.00302355,0.000125992,0.00035936800000000005,0.000483851,0.000246914,0.000241517,0.0026759,0.00235923,0.00239006,0.00259463,0.0024264,0.00287052,0.00295766,0.00245324,0.00266374,0.0026178,0.00250744,0.00258202,0.00281602,0.00230556,0.00260576,0.00291814,0.00280992,0.00624442,0.00689061,0.00744162,0.00634748,0.00630096,0.00693928,0.00659283,0.00703812,0.00641355,0.00703235,0.00687191,0.00606202,0.00259656,0.00297386,0.00036496300000000005,0.0,0.000361576,0.000246518,0.000248416,0.000250438,0.000243043,0.00023668599999999998,0.00012004799999999999,0.00024731,0.00222469,0.00241585,0.00253004,0.00268732,0.00196815,0.00235442,0.00249338,0.00769416,0.00227605,0.006979699999999999,0.00290698,0.00706794,0.0,0.0,0.00727912,0.00669344,0.0,0.0,0.00617829,0.000247127,0.00659991,0.00025100400000000004,0.00697472,0.0,0.000257102,0.0,0.000336663,0.000236883,0.0,0.000369504,0.0,0.00725544,0.00681597,0.00336247,0.00248715,0.00320205,0.00213382,0.00324121,0.00348736,0.00242424,0.00256875,0.0,0.00279633,0.000831354,0.00212475,0.00221099,0.002,0.00252151,0.00234009,0.00328994,0.00226876,0.000581193,0.00233936,0.000127259,0.0,0.000219804,0.0009350789999999999,0.00222949,0.0,0.0,0.00262338,0.000256641,0.0,0.000365319,0.000428495,0.0038141,0.00633374
CMS001_049_Ra_S6,Culex,erythrothorax,Culex,erythrothorax,0.00032591,0.000539423,0.00171714,0.0016957,0.00653595,0.00693584,0.00700701,0.00693584,0.00678392,0.006940999999999999,0.00722717,0.007400100000000001,0.00675169,0.00164449,0.00646707,0.00634249,0.00638978,0.0055435,0.00595096,0.00781805,0.00179937,0.00171206,0.00776699,0.00740545,0.00683717,0.0066762,0.00718355,0.00696235,0.00599251,0.00593325,0.00611777,0.00604839,0.00620347,0.00124417,0.00198413,0.000116374,0.00044647800000000004,0.0008830999999999999,0.000571755,0.000647529,0.00255754,0.00287553,0.00237962,0.00235882,0.00277085,0.00288298,0.00307281,0.00269058,0.00250362,0.00301442,0.00268817,0.00238125,0.00232919,0.00238885,0.00270723,0.00275141,0.00282439,0.005903800000000001,0.00664808,0.00684932,0.00614143,0.00605838,0.00631875,0.00587334,0.00636574,0.00575576,0.006448000000000001,0.00627216,0.00554273,0.00168042,0.00186133,0.00079645,0.000130276,0.000341802,0.000712335,0.000236602,0.000466744,0.000572279,0.000227583,0.000462054,0.000237756,0.00189095,0.0016866,0.00184786,0.00183486,0.00160199,0.0033760999999999995,0.00180018,0.00731094,0.00319149,0.00658683,0.00200123,0.00677535,0.00011279,0.0,0.00682428,0.00626141,0.0,0.00035167900000000003,0.00600041,0.000210793,0.00660699,0.0,0.00664866,0.0,0.0,0.00011409,0.00020607900000000002,0.00042840300000000005,0.0,0.000223214,0.000247831,0.0066762,0.00629224,0.00450801,0.00272893,0.00280816,0.00174292,0.00299581,0.00310308,0.0024746,0.00338021,0.0,0.00270386,0.000896459,0.00244428,0.00229323,0.00191939,0.00173863,0.00234983,0.00324939,0.00143244,0.00044933699999999996,0.00272027,0.000217533,0.000219804,0.0,0.00038694699999999995,0.00259676,0.0,0.00023596,0.00191632,0.0,0.0,0.000117619,0.00068346,0.00325309,0.00658376
CMS001_050_Ra_S23,Culex,erythrothorax,Culex,erythrothorax,0.000129988,0.000478881,0.00182415,0.0019678,0.00672834,0.00686892,0.00683371,0.006859100000000001,0.00749712,0.00822695,0.00684346,0.00690052,0.00691045,0.00193901,0.00629964,0.00627729,0.006228,0.00602883,0.006256800000000001,0.00655738,0.00179501,0.0016269000000000001,0.00675874,0.00699505,0.00687285,0.00682874,0.00677775,0.0069646000000000005,0.0060274,0.00627045,0.00822411,0.00787615,0.00607232,0.00163547,0.00195451,0.000276549,0.000260586,0.00037993900000000004,0.000273112,0.0,0.00263343,0.00249066,0.00250402,0.00264271,0.00248535,0.00351877,0.0026756999999999996,0.00267332,0.00234699,0.00249732,0.00234827,0.00245141,0.00266714,0.00249377,0.00248007,0.00341064,0.00322581,0.00564228,0.00587703,0.00657714,0.00564202,0.00564752,0.00648298,0.00588565,0.00585137,0.00595238,0.00616016,0.00605362,0.00502874,0.00193424,0.00196499,0.000265745,0.000138313,0.000127033,0.000261063,0.00013313799999999998,0.000134898,0.000258766,0.000127535,0.000130599,0.000131683,0.00181357,0.00232683,0.0016059999999999998,0.00179533,0.00182382,0.00250134,0.00197593,0.00652884,0.00270954,0.00614948,0.00211902,0.00637105,0.000129266,0.000134445,0.00663167,0.00752245,0.0,0.00124984,0.00580808,0.0,0.00613811,0.000139645,0.00631473,0.000131874,0.000131562,0.00040382300000000004,0.0010259,0.000408775,0.000140924,0.000514469,0.00012828700000000001,0.00628072,0.00618446,0.00257954,0.00261652,0.002574,0.0017312999999999999,0.0032186999999999997,0.00258881,0.00249643,0.00247394,0.000258131,0.00251799,0.000709052,0.00276482,0.00232101,0.00212804,0.00274867,0.00229479,0.00246734,0.00162602,0.0,0.0023285,0.000214615,0.0009350789999999999,0.00038694699999999995,0.0,0.00219187,0.000131423,0.000138485,0.00214018,0.000146456,0.000286821,0.000221312,0.000993665,0.00239916,0.00593152
CMS001_051_Ra_S8,Culex,tarsalis,Culex,tarsalis,0.00258856,0.00213514,0.00179748,0.00205508,0.00599769,0.00647549,0.00642551,0.00695088,0.00664767,0.00613208,0.00663312,0.00651314,0.00629811,0.0030662,0.00664224,0.00631769,0.00644607,0.00611909,0.006470999999999999,0.00727107,0.0018924,0.00287544,0.00664187,0.00685105,0.00652016,0.00574332,0.00621563,0.00645642,0.00659502,0.00703371,0.00695652,0.00696691,0.00647482,0.00165364,0.00244399,0.00201149,0.00226565,0.00251748,0.00233773,0.00201526,0.00017553099999999998,0.000455166,0.00019517900000000002,0.00029985,0.00042767900000000004,0.000897373,0.0008084069999999999,0.00041128599999999996,0.000538261,0.00110515,0.000967203,0.000811491,0.000864454,0.00076661,0.000687462,0.000578425,0.0,0.00408287,0.00466563,0.00580585,0.00417375,0.00405121,0.00693667,0.00669477,0.00740952,0.00658376,0.00734294,0.00712965,0.00579523,0.00243274,0.00211834,0.00245868,0.00232019,0.00224184,0.00219459,0.00229819,0.00223964,0.00284819,0.00205086,0.00208943,0.00188269,0.00291545,0.00204052,0.00231415,0.0022776,0.00189819,0.000435199,0.00234774,0.00730735,0.00012083100000000001,0.00661865,0.00303337,0.00734441,0.00243344,0.00233256,0.00658824,0.00601956,0.00219587,0.00247491,0.00515157,0.00232187,0.00702165,0.00217045,0.00683692,0.00266627,0.00234432,0.00285371,0.00266351,0.00214133,0.00211034,0.00249303,0.00207777,0.00652073,0.00633484,0.0,0.000100553,0.00255831,0.00244858,0.000514509,9.97407e-05,0.000432414,0.000563963,0.00241838,0.000479893,0.00208582,0.00021333299999999999,0.000109039,0.00231138,0.00220232,0.00021810299999999998,0.0,0.00372877,0.00286944,0.000122444,0.0020694000000000003,0.00222949,0.00259676,0.00219187,0.0,0.00245023,0.00215393,0.00246002,0.00248683,0.00183936,0.00210685,0.00222965,0.00322729,0.00689491
CMS001_052_Ra_S7,Culex,erythrothorax,Culex,erythrothorax,0.0,0.0,0.00166223,0.00181488,0.00654793,0.00656685,0.00671682,0.00695745,0.0069241,0.00684571,0.00672182,0.00663306,0.00664187,0.00178542,0.00663435,0.00657562,0.00646605,0.00600836,0.00663265,0.00755858,0.00194489,0.00165344,0.00736544,0.00685683,0.00693149,0.00666496,0.00690938,0.00669882,0.00587607,0.00577276,0.00612191,0.00578187,0.00582165,0.00133645,0.00177878,0.000250344,0.000233918,0.00023296400000000003,0.00036932199999999994,0.0,0.00238209,0.00209373,0.00251691,0.00250156,0.00234231,0.0023893,0.00278963,0.00207668,0.00210731,0.00253285,0.00231061,0.00203986,0.00227568,0.00226062,0.0022576999999999996,0.00209779,0.00219446,0.00578453,0.00666371,0.00695518,0.00569643,0.00581832,0.00608828,0.00583864,0.00643463,0.00581549,0.00626959,0.00612302,0.00537132,0.00165837,0.00179358,0.00036354800000000005,0.0,0.000117702,0.00024218900000000002,0.000124023,0.000126936,0.00011842700000000001,0.00011454799999999999,0.0,0.000245068,0.00182664,0.00165399,0.0017808,0.00194679,0.00162426,0.00212072,0.00162522,0.00666009,0.00227531,0.00693802,0.00198577,0.00666349,0.000120656,0.0,0.00709579,0.0062466,0.0,0.0,0.00625,0.000125345,0.00627565,0.0,0.00664294,0.0,0.0,0.00036523,0.00012007700000000001,0.000243843,0.0,0.000120642,0.0,0.0071048000000000005,0.00619272,0.00245442,0.00235255,0.00166806,0.00174575,0.00260146,0.00202587,0.00207535,0.0025185,0.000135007,0.0022254,0.000121847,0.00237605,0.00211279,0.00199275,0.00162127,0.00209441,0.00219849,0.00160028,0.00036846,0.00211416,0.0,0.0,0.0,0.000131423,0.00245023,0.0,0.0,0.00201308,0.000131978,0.0,0.000126823,0.000114495,0.00197328,0.00628141
CMS001_053_Ra_S8,Culex,erythrothorax,Culex,erythrothorax,0.000120424,0.000114639,0.00179592,0.00176764,0.00644662,0.00637267,0.00654965,0.00684031,0.00679561,0.00670276,0.00660737,0.00704777,0.00655136,0.00174909,0.00651303,0.00652774,0.00649507,0.00620476,0.00628931,0.00688807,0.00191388,0.00177134,0.00734671,0.00698549,0.00652742,0.00648056,0.00665984,0.00663834,0.00590046,0.00595701,0.00600365,0.00622891,0.00594776,0.00130676,0.00189215,0.000127113,0.000360707,0.000480365,0.000246853,0.000241051,0.002414,0.00244088,0.00229885,0.0022748,0.00234558,0.00250885,0.00273764,0.00218563,0.00235363,0.0025011,0.00226415,0.0026362,0.00242131,0.00240024,0.0021978,0.00245889,0.00239071,0.00569395,0.00630572,0.00642839,0.00560984,0.00577174,0.00571145,0.00596009,0.00667634,0.00595392,0.00649351,0.00629275,0.00561404,0.00177276,0.00192616,0.000371609,0.0,0.00024396200000000002,0.00037156300000000005,0.00025507,0.000125786,0.00024266,0.00024260099999999998,0.000249532,0.000252589,0.00194143,0.00177821,0.00191571,0.00191816,0.00160714,0.002215,0.00171286,0.00626808,0.00238512,0.00665596,0.00211382,0.00639854,0.000121051,0.0,0.00647733,0.00640512,0.0,0.0,0.00695444,0.000118175,0.00610998,0.000126952,0.00623125,0.0,0.0,0.0,0.000250973,0.00023579299999999998,0.0,0.0,0.0,0.00620501,0.00613046,0.00317572,0.00213255,0.00184843,0.00186306,0.00300802,0.00217729,0.00256063,0.00327284,0.0,0.00227825,0.0,0.00235775,0.00199908,0.00177936,0.0017631,0.00214889,0.0024368000000000003,0.0013767,0.0,0.00235886,0.0,0.0,0.00023596,0.000138485,0.00215393,0.0,0.0,0.00198118,0.0,0.0,0.000124906,0.0,0.00239952,0.00607287
CMS001_054_Ra_S11,Culex,pipiens,Culex,pipiens,0.00208067,0.00257771,0.00102145,0.000768566,0.00628773,0.00673924,0.00649182,0.00689303,0.00618876,0.00724076,0.00620797,0.00689831,0.00706067,0.00087822,0.00698429,0.00657574,0.00671302,0.00546448,0.00627353,0.00696864,0.00117971,0.00118671,0.00668524,0.0069241,0.00699844,0.00637724,0.00640697,0.00664894,0.00517435,0.00516311,0.00611829,0.00543613,0.00532777,0.000611372,0.00028103,0.0021609000000000003,0.00208902,0.0021183000000000005,0.00227015,0.00239273,0.00258607,0.00241196,0.00244658,0.00239425,0.00250083,0.00282708,0.00260544,0.0023855,0.00241624,0.00255346,0.00246063,0.0023678,0.00225334,0.00241274,0.00239885,0.0028480999999999997,0.00239603,0.00549451,0.0059629,0.00598205,0.00584155,0.00551876,0.00468658,0.00545596,0.00598632,0.00535305,0.00585611,0.00570187,0.00537033,0.000890472,0.000903252,0.00224972,0.00207325,0.00214592,0.0019917000000000003,0.00211623,0.00208701,0.00211279,0.00206677,0.00196367,0.001999,0.000134318,0.000870227,0.00011512799999999999,0.00010447100000000001,0.0,0.00218204,0.000119033,0.006553399999999999,0.00245098,0.00685579,9.85028e-05,0.0066682,0.00179387,0.00158954,0.00713194,0.00645828,0.00197628,0.00210595,0.00567242,0.00213045,0.00657586,0.00201005,0.00642704,0.00201715,0.00168067,0.0021329,0.0019838,0.00211073,0.00185029,0.00215339,0.00180799,0.00621891,0.00583232,0.00197735,0.00253378,0.00013101,0.00029853700000000003,0.00192308,0.00242915,0.00240616,0.00238777,0.00145693,0.00241313,0.00196239,0.00237192,0.00240732,0.0010987,9.214040000000001e-05,0.00237454,0.00223749,0.0,0.00224036,0.00242522,0.00252058,0.00262338,0.00191632,0.00214018,0.00246002,0.00201308,0.00198118,0.0,0.00197077,0.00184471,0.00232713,0.0020405,9.03914e-05,0.00657728
CMS001_055_Ra_S9,Culex,erythrothorax,Culex,erythrothorax,0.0,0.00024245400000000002,0.00161447,0.00158907,0.00716479,0.00742068,0.00760357,0.00784519,0.00733753,0.0075188,0.00717029,0.00754422,0.00785752,0.00156177,0.00714286,0.00663065,0.00716846,0.00591564,0.00667161,0.00762233,0.00172414,0.00156397,0.00815294,0.00786334,0.00790931,0.00774032,0.00779018,0.00778106,0.00684031,0.00684031,0.00678143,0.00668724,0.00652231,0.00133089,0.00189424,0.000132065,0.000247617,0.000255722,0.000382946,0.000130599,0.00236407,0.00231481,0.00222363,0.0023309999999999997,0.00222222,0.00257069,0.0025185,0.0021295999999999997,0.00230026,0.00229885,0.00267338,0.00211034,0.00221694,0.00216651,0.00302389,0.00230947,0.00230719,0.00643892,0.00720996,0.00712468,0.00636595,0.00643737,0.00629723,0.00682594,0.00757797,0.00672878,0.00735086,0.00714678,0.00605073,0.00163747,0.00170993,0.000377027,0.000269833,0.000371012,0.000258431,0.000506586,0.000253518,0.00024561,0.000610128,0.00025227,0.000259336,0.00220542,0.00161499,0.00173038,0.00174825,0.00161117,0.00216216,0.00156152,0.00745371,0.00223464,0.00717095,0.00179592,0.0070922,0.000246853,0.0,0.00759109,0.00622631,0.0,0.0,0.00655584,0.000253807,0.007361399999999999,0.0,0.00671763,0.000125549,0.0,0.0,0.000379171,0.000242836,0.0,0.0,0.0,0.00706001,0.00633065,0.00235422,0.00222412,0.00156658,0.00151837,0.00243056,0.0023226999999999996,0.00286533,0.00240602,0.0,0.00286792,0.0,0.00216417,0.00232883,0.00180018,0.0016275999999999999,0.00232054,0.00216618,0.00141044,0.000125992,0.00215484,0.0,0.000256641,0.0,0.000146456,0.00248683,0.000131978,0.0,0.00197077,0.0,0.00013077,0.000389156,0.000238067,0.00165513,0.00654253
CMS001_056_Ra_S10,Culex,erythrothorax,Culex,erythrothorax,0.0,0.0,0.0015005,0.00163961,0.00693518,0.00687649,0.00727371,0.00734294,0.00722698,0.00689838,0.00710339,0.00723473,0.0071598999999999986,0.00145208,0.00644662,0.00615069,0.00648056,0.00567721,0.00621601,0.0070458,0.00175944,0.00161525,0.00735294,0.0071116,0.00713719,0.00690714,0.006946300000000001,0.00704416,0.00615138,0.0061008,0.00582781,0.00582011,0.00634417,0.00136495,0.0016218,0.000129467,0.000374205,0.000380711,0.00025601599999999997,0.000127845,0.00208634,0.00189603,0.00177334,0.00205469,0.00212453,0.00203762,0.00222505,0.00186364,0.00190658,0.0020388999999999997,0.00193112,0.00186974,0.0020906999999999996,0.00189903,0.00189245,0.00188353,0.001998,0.00596637,0.00640601,0.00700026,0.00592812,0.00579331,0.0059126000000000005,0.00585418,0.00642148,0.0058464,0.00624291,0.00608912,0.00539779,0.0015195,0.00178398,0.00037993900000000004,0.0,0.000378024,0.000258131,0.00025468,0.000261063,0.000253293,0.00025015599999999997,0.000126199,0.000253968,0.00180328,0.00151976,0.00180535,0.00179768,0.00144744,0.00189544,0.00160051,0.00692726,0.00321888,0.00729749,0.00197987,0.00698459,0.0,0.0,0.00665643,0.00604562,0.0,0.000312598,0.00695825,0.00019089400000000002,0.00648104,0.0,0.00662577,0.0,0.0,0.0,0.000126727,0.0,0.0,0.0,0.0,0.00661578,0.00628299,0.00519059,0.00205269,0.00159236,0.00174659,0.00193764,0.00190688,0.00186654,0.00316503,0.0,0.00186858,0.0,0.00190054,0.00190265,0.00163815,0.00147832,0.00189155,0.002874,0.00125922,0.00024975,0.00206349,0.0,0.0,0.0,0.000286821,0.00183936,0.0,0.0,0.00184471,0.00013077,0.0,0.000126711,0.0,0.00378788,0.00588235
CMS001_057_Ra_S11,Culex,erythrothorax,Culex,erythrothorax,0.000118036,0.00029221,0.00196239,0.00219298,0.00690571,0.00691673,0.00701187,0.00697612,0.00816743,0.00830522,0.00713719,0.00717894,0.00694444,0.0020508,0.00690008,0.00674449,0.006999999999999999,0.00631745,0.00667694,0.00735481,0.00202461,0.00189663,0.00763575,0.00739726,0.00689838,0.00689303,0.00715801,0.0071116,0.00655136,0.00626881,0.00948542,0.00899281,0.00694623,0.00185623,0.00329466,0.0,0.000353774,0.000481174,0.000239751,0.00034118,0.00284176,0.00234779,0.0022015999999999997,0.00228693,0.00239847,0.00410881,0.00263362,0.00242829,0.00233245,0.00275989,0.00217594,0.00227032,0.0043785,0.00234815,0.00214231,0.00419742,0.00266489,0.00596314,0.00665927,0.00682057,0.00592812,0.00600713,0.00637755,0.00609756,0.00638051,0.00607501,0.00628931,0.00612813,0.00534138,0.00230605,0.00235627,0.000480654,0.000129786,0.00023626700000000002,0.00012043799999999999,0.000242954,0.000366569,0.000352983,0.000117041,0.00035910900000000003,0.000242925,0.0019150999999999999,0.00209914,0.00207535,0.00221414,0.00194449,0.00231339,0.00201989,0.00664534,0.00244379,0.007124200000000001,0.00211485,0.00661939,0.00023637900000000002,0.000137741,0.00667522,0.00803506,0.000124208,0.000114613,0.00711307,0.00024854,0.00639205,0.000127796,0.00647793,0.000244708,0.0009658339999999999,0.000121996,0.000595309,0.000119804,0.000128783,0.00012605600000000001,0.000135026,0.00664282,0.00647998,0.00251347,0.00289061,0.00189884,0.00201207,0.00262789,0.00219333,0.00229568,0.00245248,0.000137589,0.00247333,0.000125423,0.00331263,0.00223214,0.00180865,0.00202745,0.00218001,0.00229148,0.00178763,0.00035317,0.0027248000000000003,0.00017590099999999998,0.000365319,0.000117619,0.000221312,0.00210685,0.000126823,0.000124906,0.00232713,0.000389156,0.000126711,0.0,0.00034340699999999995,0.00221861,0.00614125
CMS001_058_Ra_S9,,,Culex,erythrothorax,0.0,0.000527565,0.00167888,0.00202546,0.00687693,0.00718219,0.00755729,0.007459100000000001,0.00759915,0.0069262,0.00699627,0.00805496,0.00778399,0.00232897,0.00711172,0.00686342,0.00755052,0.00571973,0.0066529,0.00842441,0.00250383,0.00221729,0.0081367,0.00793651,0.00784698,0.00748188,0.00765184,0.0075339,0.00688637,0.00685267,0.00712881,0.00670308,0.00691464,0.00122511,0.0024872,0.000111235,0.000315159,0.000524384,0.000424583,0.000106338,0.00314724,0.00246878,0.00263669,0.00259103,0.00287313,0.00251011,0.00285144,0.00272554,0.00253058,0.00286729,0.00262352,0.00270015,0.00305989,0.00245487,0.00260096,0.0024627,0.00365079,0.00620077,0.00698265,0.00718907,0.0064538,0.00638864,0.00712153,0.00691529,0.00734878,0.00660308,0.00745445,0.0069241,0.00632482,0.0018036999999999999,0.00234776,0.000844327,0.00012119700000000001,0.00042261,0.00032985199999999994,0.000330215,0.000217132,0.000651324,0.000210305,0.000215703,0.0005348169999999999,0.00311019,0.00210653,0.00222916,0.00238913,0.00158702,0.00228964,0.00256483,0.00815337,0.00274432,0.00729667,0.0021361,0.00786646,0.000106236,0.0,0.00783104,0.00603926,0.0,0.000356633,0.00601358,0.00022419,0.00791659,0.000232992,0.00731022,0.000552669,0.000114797,0.000220022,0.000627418,0.000214892,0.000352734,0.00010973299999999999,0.00024780099999999997,0.00734075,0.00707278,0.00329722,0.00266667,0.00270232,0.00198886,0.00248024,0.00339381,0.00268781,0.00286143,0.0,0.00310685,0.000935065,0.00268059,0.00221861,0.0017315999999999998,0.00195914,0.00230514,0.00313071,0.00156658,0.000867303,0.00231985,0.0,0.000428495,0.00068346,0.000993665,0.00222965,0.000114495,0.0,0.0020405,0.000238067,0.0,0.00034340699999999995,0.0,0.00284326,0.00722442
