sample	sci_name	group
CMS001_060_Ra_S12	Empidonax traillii	Chordata
CMS001_008_Ra_S3	uncultured Eubacterium sp.	Bacteria
CMS002_020d_Rb_S134_L004	uncultured Eubacterium sp.	Bacteria
CMS001_004_Ra_S2	Sphingobium	Bacteria
CMS002_028a_Rb_S154_L004	Novosphingobium	Bacteria
CMS001_water4_Zymo_S27	Anaerococcus	Bacteria
CMS002_029c_Rb_S161_L004	Prochlorococcus marinus str. MIT 9301	Bacteria
CMS001_031_Ra_S19	uncultured Mycoplasma sp.	Bacteria
CMS002_035a_Rb_S169_L004	Puccinia striiformis f. sp. tritici	Eukaryota
CMS001_045_Ra_S2	Aegilops tauschii subsp. tauschii	Eukaryota
CMS001_005_Ra_S3	Wolbachia endosymbiont of Folsomia candida	Bacteria
CMS001_035_Ra_S20	Trypanosoma grosi	Eukaryota
CMS001_007_Ra_S12	Fusarium fujikuroi species complex	Eukaryota
CMS001_003_Ra_S2	Strongyloides papillosus	Eukaryota
CMS001_005_Ra_S3	Strongyloides papillosus	Eukaryota
CMS001_016_Ra_S6	Strongyloides papillosus	Eukaryota
CMS001_020_Ra_S15	Strongyloides papillosus	Eukaryota
CMS001_026_Ra_S18	Strongyloides papillosus	Eukaryota
CMS001_036_Ra_S20	Strongyloides papillosus	Eukaryota
CMS001_059_Ra_S10	Strongyloides papillosus	Eukaryota
CMS002_007a_Rb_S118_L004	Strongyloides papillosus	Eukaryota
CMS002_020a_Rb_S131_L004	Strongyloides papillosus	Eukaryota
CMS002_021a_Rb_S136_L004	Strongyloides papillosus	Eukaryota
CMS002_029a_Rb_S159_L004	Strongyloides papillosus	Eukaryota
CMS002_029b_Rb_S160_L004	Strongyloides papillosus	Eukaryota
CMS002_032a_Rb_S166_L004	Strongyloides papillosus	Eukaryota
CMS002_033a_Rb_S167_L004	Strongyloides papillosus	Eukaryota
CMS002_035a_Rb_S169_L004	Strongyloides papillosus	Eukaryota
CMS002_053a_Rb_S7_L004	Strongyloides papillosus	Eukaryota
CMS002_056a_Rb_S9_L004	Strongyloides papillosus	Eukaryota
CMS001_027_Ra_S16	Passeroidea	Chordata
CMS001_029_Ra_S18	Passeroidea	Chordata
CMS001_032_Ra_S7	Passeroidea	Chordata
CMS002_053a_Rb_S7_L004	uncultured Basidiomycota	Eukaryota
CMS002_053a_Rb_S7_L004	uncultured fungus	Eukaryota
CMS001_005_Ra_S3	Nestor notabilis	Chordata
CMS001_002_Ra_S1	Python bivittatus	Chordata
CMS002_020c_Rb_S133_L004	Python bivittatus	Chordata
CMS002_053a_Rb_S7_L004	Python bivittatus	Chordata
CMS001_006_Ra_S5	Marinomonas primoryensis	Bacteria
CMS002_056a_Rb_S9_L004	Oscillatoria nigro-viridis PCC 7112	Bacteria
CMS001_050_Ra_S23	Jatropha curcas	Eukaryota
CMS002_021a_Rb_S136_L004	Jatropha curcas	Eukaryota
CMS001_017_Ra_S6	Pseudopodoces humilis	Chordata
CMS001_027_Ra_S16	Pseudopodoces humilis	Chordata
CMS001_029_Ra_S18	Pseudopodoces humilis	Chordata
CMS001_032_Ra_S7	Pseudopodoces humilis	Chordata
CMS002_047j_Rb_S3_L004	Pseudopodoces humilis	Chordata
CMS002_047a_Rb_S193_L004	Swaminathania salitolerans	Bacteria
CMS002_026e_Rb_S150_L004	Lepiota lilacea	Eukaryota
CMS002_047c_Rb_S195_L004	Stemphylium lycopersici	Eukaryota
CMS001_006_Ra_S5	Prototheca moriformis	Eukaryota
CMS001_001_Ra_S1	Clupeocephala	Chordata
CMS001_002_Ra_S1	Clupeocephala	Chordata
CMS001_005_Ra_S3	Clupeocephala	Chordata
CMS001_008_Ra_S3	Clupeocephala	Chordata
CMS001_016_Ra_S6	Clupeocephala	Chordata
CMS001_024_Ra_S15	Clupeocephala	Chordata
CMS001_036_Ra_S20	Clupeocephala	Chordata
CMS001_058_Ra_S9	Clupeocephala	Chordata
CMS001_060_Ra_S12	Clupeocephala	Chordata
CMS002_007a_Rb_S118_L004	Clupeocephala	Chordata
CMS002_013a_Rb_S120_L004	Clupeocephala	Chordata
CMS002_020d_Rb_S134_L004	Clupeocephala	Chordata
CMS002_020e_Rb_S135_L004	Clupeocephala	Chordata
CMS002_021a_Rb_S136_L004	Clupeocephala	Chordata
CMS002_027b_Rb_S153_L004	Clupeocephala	Chordata
CMS002_028b_Rb_S155_L004	Clupeocephala	Chordata
CMS002_029b_Rb_S160_L004	Clupeocephala	Chordata
CMS002_029d_Rb_S162_L004	Clupeocephala	Chordata
CMS002_032a_Rb_S166_L004	Clupeocephala	Chordata
CMS002_038a_Rb_S172_L004	Clupeocephala	Chordata
CMS002_047a_Rb_S193_L004	Clupeocephala	Chordata
CMS002_047c_Rb_S195_L004	Clupeocephala	Chordata
CMS002_047f_Rb_S198_L004	Clupeocephala	Chordata
CMS002_053a_Rb_S7_L004	Clupeocephala	Chordata
CMS002_056a_Rb_S9_L004	Clupeocephala	Chordata
CMS001_059_Ra_S10	Otophysi	Chordata
CMS002_054a_Rb_S8_L004	Otophysi	Chordata
CMS001_016_Ra_S6	Otomorpha	Chordata
CMS002_021a_Rb_S136_L004	Otomorpha	Chordata
CMS002_028a_Rb_S154_L004	Narnaviridae	Viruses
CMS002_025b_Rb_S141_L004	Clostridiales	Bacteria
CMS002_033a_Rb_S167_L004	Clostridiales	Bacteria
CMS001_016_Ra_S6	Lactobacillales	Bacteria
CMS001_water4_Zymo_S27	Lactobacillales	Bacteria
CMS002_0Water1_Rb_S127_L004	Lactobacillales	Bacteria
CMS002_0Water2_Rb_S139_L004	Lactobacillales	Bacteria
CMS002_0Water3_Rb_S151_L004	Lactobacillales	Bacteria
CMS002_056a_Rb_S9_L004	Hipposideros armiger	Chordata
CMS001_050_Ra_S23	Egretta garzetta	Chordata
CMS001_038_Ra_S22	Paenibacillus odorifer	Bacteria
CMS001_water2_S24	Ralstonia insidiosa	Bacteria
CMS001_water4_Zymo_S27	Ralstonia insidiosa	Bacteria
CMS001_051_Ra_S8	Utricularia macrorhiza	Eukaryota
CMS002_029a_Rb_S159_L004	Mentzelia torreyi	Eukaryota
CMS002_029d_Rb_S162_L004	Mentzelia torreyi	Eukaryota
CMS002_031a_Rb_S165_L004	Mentzelia torreyi	Eukaryota
CMS002_032a_Rb_S166_L004	Mentzelia torreyi	Eukaryota
CMS002_035a_Rb_S169_L004	Mentzelia torreyi	Eukaryota
CMS002_039a_Rb_S173_L004	Mentzelia torreyi	Eukaryota
CMS002_047c_Rb_S195_L004	Stichotrichia	Eukaryota
CMS001_051_Ra_S8	Athene cunicularia	Chordata
CMS002_029a_Rb_S159_L004	Athene cunicularia	Chordata
CMS002_007a_Rb_S118_L004	Chanodichthys dabryi	Chordata
CMS001_014_Ra_S5	Clostridium perfringens str. 13	Bacteria
CMS002_020a_Rb_S131_L004	unclassified Devosia	Bacteria
CMS001_004_Ra_S2	unclassified Myoviridae	Viruses
CMS002_001a_Rb_S116_L004	unclassified Myoviridae	Viruses
CMS002_027a_Rb_S152_L004	unclassified Myoviridae	Viruses
CMS001_water4_Zymo_S27	uncultured Propionibacteriales bacterium	Bacteria
CMS001_008_Ra_S3	Pancrustacea	Eukaryota
CMS001_013_Ra_S5	Pancrustacea	Eukaryota
CMS001_014_Ra_S5	Pancrustacea	Eukaryota
CMS001_016_Ra_S6	Pancrustacea	Eukaryota
CMS001_036_Ra_S20	Pancrustacea	Eukaryota
CMS001_039_Ra_S9	Pancrustacea	Eukaryota
CMS001_042_Ra_S23	Pancrustacea	Eukaryota
CMS001_060_Ra_S12	Pancrustacea	Eukaryota
CMS002_007a_Rb_S118_L004	Pancrustacea	Eukaryota
CMS002_020d_Rb_S134_L004	Pancrustacea	Eukaryota
CMS002_039a_Rb_S173_L004	Pancrustacea	Eukaryota
CMS002_047c_Rb_S195_L004	Pancrustacea	Eukaryota
CMS002_050a_Rb_S5_L004	Pancrustacea	Eukaryota
CMS002_053a_Rb_S7_L004	Pancrustacea	Eukaryota
CMS001_041_Ra_S10	Calidris pugnax	Chordata
CMS001_057_Ra_S11	Calidris pugnax	Chordata
CMS002_034a_Rb_S168_L004	Calidris pugnax	Chordata
CMS001_016_Ra_S6	Indigofera tinctoria	Eukaryota
CMS001_060_Ra_S12	Indigofera tinctoria	Eukaryota
CMS001_060_Ra_S12	Lentzea flaviverrucosa	Bacteria
CMS002_038a_Rb_S172_L004	Flavobacteriales	Bacteria
CMS001_001_Ra_S1	Apteryx australis mantelli	Chordata
CMS001_005_Ra_S3	Apteryx australis mantelli	Chordata
CMS001_006_Ra_S5	Apteryx australis mantelli	Chordata
CMS001_008_Ra_S3	Apteryx australis mantelli	Chordata
CMS001_010_Ra_S1	Apteryx australis mantelli	Chordata
CMS001_011_Ra_S4	Apteryx australis mantelli	Chordata
CMS001_012_Ra_S4	Apteryx australis mantelli	Chordata
CMS001_013_Ra_S5	Apteryx australis mantelli	Chordata
CMS001_016_Ra_S6	Apteryx australis mantelli	Chordata
CMS001_018_Ra_S14	Apteryx australis mantelli	Chordata
CMS001_022_Ra_S6	Apteryx australis mantelli	Chordata
CMS001_025_Ra_S7	Apteryx australis mantelli	Chordata
CMS001_026_Ra_S18	Apteryx australis mantelli	Chordata
CMS001_029_Ra_S18	Apteryx australis mantelli	Chordata
CMS001_031_Ra_S19	Apteryx australis mantelli	Chordata
CMS001_032_Ra_S7	Apteryx australis mantelli	Chordata
CMS001_033_Ra_S8	Apteryx australis mantelli	Chordata
CMS001_036_Ra_S20	Apteryx australis mantelli	Chordata
CMS001_043_Ra_S24	Apteryx australis mantelli	Chordata
CMS001_045_Ra_S2	Apteryx australis mantelli	Chordata
CMS001_050_Ra_S23	Apteryx australis mantelli	Chordata
CMS001_058_Ra_S9	Apteryx australis mantelli	Chordata
CMS001_060_Ra_S12	Apteryx australis mantelli	Chordata
CMS002_020a_Rb_S131_L004	Apteryx australis mantelli	Chordata
CMS002_020c_Rb_S133_L004	Apteryx australis mantelli	Chordata
CMS002_020d_Rb_S134_L004	Apteryx australis mantelli	Chordata
CMS002_021a_Rb_S136_L004	Apteryx australis mantelli	Chordata
CMS002_028c_Rb_S156_L004	Apteryx australis mantelli	Chordata
CMS002_028d_Rb_S157_L004	Apteryx australis mantelli	Chordata
CMS002_028e_Rb_S158_L004	Apteryx australis mantelli	Chordata
CMS002_029a_Rb_S159_L004	Apteryx australis mantelli	Chordata
CMS002_032a_Rb_S166_L004	Apteryx australis mantelli	Chordata
CMS002_038a_Rb_S172_L004	Apteryx australis mantelli	Chordata
CMS002_039a_Rb_S173_L004	Apteryx australis mantelli	Chordata
CMS002_047d_Rb_S196_L004	Apteryx australis mantelli	Chordata
CMS002_047e_Rb_S197_L004	Apteryx australis mantelli	Chordata
CMS002_047g_Rb_S200_L004	Apteryx australis mantelli	Chordata
CMS002_047i_Rb_S2_L004	Apteryx australis mantelli	Chordata
CMS002_047j_Rb_S3_L004	Apteryx australis mantelli	Chordata
CMS002_053a_Rb_S7_L004	Apteryx australis mantelli	Chordata
CMS002_021a_Rb_S136_L004	Trichodesmium erythraeum IMS101	Bacteria
CMS002_0Water2_Rb_S139_L004	uncultured marine eukaryote	Eukaryota
CMS002_026a_Rb_S146_L004	Fusobacteriales	Bacteria
CMS002_026b_Rb_S147_L004	Fusobacteriales	Bacteria
CMS002_026c_Rb_S148_L004	Fusobacteriales	Bacteria
CMS002_026d_Rb_S149_L004	Fusobacteriales	Bacteria
CMS001_001_Ra_S1	Spirochaetes	Bacteria
CMS001_011_Ra_S4	Spirochaetes	Bacteria
CMS001_026_Ra_S18	Spirochaetes	Bacteria
CMS001_049_Ra_S6	Spirochaetes	Bacteria
CMS001_057_Ra_S11	Spirochaetes	Bacteria
CMS001_water3_Qiagen_S26	Spirochaetes	Bacteria
CMS002_027b_Rb_S153_L004	Spirochaetes	Bacteria
CMS002_029a_Rb_S159_L004	Spirochaetes	Bacteria
CMS002_038a_Rb_S172_L004	Spirochaetes	Bacteria
CMS001_026_Ra_S18	Spirochaetia	Bacteria
CMS001_028_Ra_S17	Spirochaetia	Bacteria
CMS001_057_Ra_S11	Spirochaetia	Bacteria
CMS001_060_Ra_S12	Hemileia vastatrix	Eukaryota
CMS001_026_Ra_S18	Dickeya dianthicola	Bacteria
CMS001_water3_Qiagen_S26	Sphingomonadales	Bacteria
CMS001_011_Ra_S4	Mastacembelus armatus	Chordata
CMS001_012_Ra_S4	Mastacembelus armatus	Chordata
CMS001_020_Ra_S15	Mastacembelus armatus	Chordata
CMS001_021_Ra_S16	Mastacembelus armatus	Chordata
CMS001_026_Ra_S18	Mastacembelus armatus	Chordata
CMS001_034_Ra_S19	Mastacembelus armatus	Chordata
CMS001_038_Ra_S22	Mastacembelus armatus	Chordata
CMS001_046_Ra_S3	Mastacembelus armatus	Chordata
CMS001_047_Ra_S4	Mastacembelus armatus	Chordata
CMS001_058_Ra_S9	Mastacembelus armatus	Chordata
CMS001_060_Ra_S12	Mastacembelus armatus	Chordata
CMS002_020a_Rb_S131_L004	Mastacembelus armatus	Chordata
CMS002_020d_Rb_S134_L004	Mastacembelus armatus	Chordata
CMS002_020e_Rb_S135_L004	Mastacembelus armatus	Chordata
CMS002_021a_Rb_S136_L004	Mastacembelus armatus	Chordata
CMS002_028b_Rb_S155_L004	Mastacembelus armatus	Chordata
CMS002_031a_Rb_S165_L004	Mastacembelus armatus	Chordata
CMS002_033a_Rb_S167_L004	Mastacembelus armatus	Chordata
CMS002_034a_Rb_S168_L004	Mastacembelus armatus	Chordata
CMS002_039a_Rb_S173_L004	Mastacembelus armatus	Chordata
CMS002_041a_Rb_S176_L004	Mastacembelus armatus	Chordata
CMS002_021a_Rb_S136_L004	Panicum hallii	Eukaryota
CMS001_011_Ra_S4	Homininae	Chordata
CMS001_025_Ra_S7	Homininae	Chordata
CMS001_060_Ra_S12	Homininae	Chordata
CMS001_water3_Qiagen_S26	Homininae	Chordata
CMS002_029a_Rb_S159_L004	Homininae	Chordata
CMS001_039_Ra_S9	Agrotis ipsilon multiple nucleopolyhedrovirus	Viruses
CMS001_025_Ra_S7	Plasmodium coatneyi	Eukaryota
CMS001_003_Ra_S2	Choristoneura fumiferana multiple nucleopolyhedrovirus	Viruses
CMS001_008_Ra_S3	Parambassis ranga	Chordata
CMS001_009_Ra_S13	Parambassis ranga	Chordata
CMS001_013_Ra_S5	Parambassis ranga	Chordata
CMS001_016_Ra_S6	Parambassis ranga	Chordata
CMS001_017_Ra_S6	Parambassis ranga	Chordata
CMS001_021_Ra_S16	Parambassis ranga	Chordata
CMS001_036_Ra_S20	Parambassis ranga	Chordata
CMS001_042_Ra_S23	Parambassis ranga	Chordata
CMS001_060_Ra_S12	Parambassis ranga	Chordata
CMS002_020a_Rb_S131_L004	Parambassis ranga	Chordata
CMS002_020d_Rb_S134_L004	Parambassis ranga	Chordata
CMS002_021a_Rb_S136_L004	Parambassis ranga	Chordata
CMS002_029a_Rb_S159_L004	Parambassis ranga	Chordata
CMS002_042a_Rb_S177_L004	Parambassis ranga	Chordata
CMS002_047a_Rb_S193_L004	Parambassis ranga	Chordata
CMS002_049a_Rb_S4_L004	Parambassis ranga	Chordata
CMS002_056a_Rb_S9_L004	Parambassis ranga	Chordata
CMS001_028_Ra_S17	Campylobacterales	Bacteria
CMS001_026_Ra_S18	Musa acuminata subsp. malaccensis	Eukaryota
CMS001_031_Ra_S19	Musa acuminata subsp. malaccensis	Eukaryota
CMS002_029d_Rb_S162_L004	Musa acuminata subsp. malaccensis	Eukaryota
CMS002_026c_Rb_S148_L004	Malvoideae	Eukaryota
CMS002_039a_Rb_S173_L004	Byttnerioideae	Eukaryota
CMS002_010a_Rb_S119_L004	Wolbachia endosymbiont of Bemisia tabaci	Bacteria
CMS002_013a_Rb_S120_L004	Wolbachia endosymbiont of Bemisia tabaci	Bacteria
CMS002_027b_Rb_S153_L004	Wolbachia endosymbiont of Bemisia tabaci	Bacteria
CMS002_045a_Rb_S183_L004	Wolbachia endosymbiont of Bemisia tabaci	Bacteria
CMS001_001_Ra_S1	Larimichthys crocea	Chordata
CMS001_005_Ra_S3	Larimichthys crocea	Chordata
CMS001_006_Ra_S5	Larimichthys crocea	Chordata
CMS001_008_Ra_S3	Larimichthys crocea	Chordata
CMS001_012_Ra_S4	Larimichthys crocea	Chordata
CMS001_013_Ra_S5	Larimichthys crocea	Chordata
CMS001_025_Ra_S7	Larimichthys crocea	Chordata
CMS001_028_Ra_S17	Larimichthys crocea	Chordata
CMS001_039_Ra_S9	Larimichthys crocea	Chordata
CMS001_043_Ra_S24	Larimichthys crocea	Chordata
CMS001_051_Ra_S8	Larimichthys crocea	Chordata
CMS001_052_Ra_S7	Larimichthys crocea	Chordata
CMS001_060_Ra_S12	Larimichthys crocea	Chordata
CMS002_007a_Rb_S118_L004	Larimichthys crocea	Chordata
CMS002_020a_Rb_S131_L004	Larimichthys crocea	Chordata
CMS002_020d_Rb_S134_L004	Larimichthys crocea	Chordata
CMS002_020e_Rb_S135_L004	Larimichthys crocea	Chordata
CMS002_021a_Rb_S136_L004	Larimichthys crocea	Chordata
CMS002_028e_Rb_S158_L004	Larimichthys crocea	Chordata
CMS002_031a_Rb_S165_L004	Larimichthys crocea	Chordata
CMS002_032a_Rb_S166_L004	Larimichthys crocea	Chordata
CMS002_033a_Rb_S167_L004	Larimichthys crocea	Chordata
CMS002_039a_Rb_S173_L004	Larimichthys crocea	Chordata
CMS002_047b_Rb_S194_L004	Larimichthys crocea	Chordata
CMS002_047d_Rb_S196_L004	Larimichthys crocea	Chordata
CMS002_053a_Rb_S7_L004	Larimichthys crocea	Chordata
CMS001_042_Ra_S23	Aquila chrysaetos canadensis	Chordata
CMS001_050_Ra_S23	Aquila chrysaetos canadensis	Chordata
CMS002_028c_Rb_S156_L004	Aquila chrysaetos canadensis	Chordata
CMS001_016_Ra_S6	Centruroides sculpturatus	Eukaryota
CMS001_021_Ra_S16	Centruroides sculpturatus	Eukaryota
CMS001_036_Ra_S20	Centruroides sculpturatus	Eukaryota
CMS001_039_Ra_S9	Centruroides sculpturatus	Eukaryota
CMS001_042_Ra_S23	Centruroides sculpturatus	Eukaryota
CMS001_060_Ra_S12	Centruroides sculpturatus	Eukaryota
CMS002_020a_Rb_S131_L004	Centruroides sculpturatus	Eukaryota
CMS002_020b_Rb_S132_L004	Centruroides sculpturatus	Eukaryota
CMS002_028e_Rb_S158_L004	Centruroides sculpturatus	Eukaryota
CMS002_029d_Rb_S162_L004	Centruroides sculpturatus	Eukaryota
CMS002_033a_Rb_S167_L004	Centruroides sculpturatus	Eukaryota
CMS002_056a_Rb_S9_L004	Centruroides sculpturatus	Eukaryota
CMS001_021_Ra_S16	Aquilegia coerulea	Eukaryota
CMS001_042_Ra_S23	Aquilegia coerulea	Eukaryota
CMS002_020a_Rb_S131_L004	Aquilegia coerulea	Eukaryota
CMS001_052_Ra_S7	Lactobacillus casei subsp. casei ATCC 393	Bacteria
CMS001_009_Ra_S13	Leptosphaeria maculans species complex	Eukaryota
CMS002_021a_Rb_S136_L004	Leptosphaeria maculans species complex	Eukaryota
CMS002_057a_Rb_S10_L004	Leptosphaeria maculans species complex	Eukaryota
CMS002_021a_Rb_S136_L004	Treponema putidum	Bacteria
CMS001_035_Ra_S20	Codium arabicum	Eukaryota
CMS002_029a_Rb_S159_L004	Hypocreomycetidae	Eukaryota
CMS002_056a_Rb_S9_L004	Hypocreomycetidae	Eukaryota
CMS001_045_Ra_S2	Sordariomycetidae	Eukaryota
CMS002_029b_Rb_S160_L004	Sordariomycetidae	Eukaryota
CMS001_005_Ra_S3	unclassified Nodaviridae	Viruses
CMS001_035_Ra_S20	unclassified Nodaviridae	Viruses
CMS001_058_Ra_S9	unclassified Nodaviridae	Viruses
CMS002_028e_Rb_S158_L004	unclassified Nodaviridae	Viruses
CMS002_056a_Rb_S9_L004	unclassified Nodaviridae	Viruses
CMS001_060_Ra_S12	Pyrus x bretschneideri	Eukaryota
CMS002_028e_Rb_S158_L004	Pyrus x bretschneideri	Eukaryota
CMS002_035a_Rb_S169_L004	Pyrus x bretschneideri	Eukaryota
CMS001_003_Ra_S2	Lottia gigantea	Eukaryota
CMS001_025_Ra_S7	Lottia gigantea	Eukaryota
CMS002_033a_Rb_S167_L004	Lottia gigantea	Eukaryota
CMS002_047b_Rb_S194_L004	Lottia gigantea	Eukaryota
CMS002_053a_Rb_S7_L004	Lottia gigantea	Eukaryota
CMS002_056a_Rb_S9_L004	Lottia gigantea	Eukaryota
CMS002_021a_Rb_S136_L004	Leptosphaeria maculans 'lepidii' group	Eukaryota
CMS001_020_Ra_S15	Leptosphaeria biglobosa 'thlaspii' group	Eukaryota
CMS002_021a_Rb_S136_L004	Leptosphaeria biglobosa 'thlaspii' group	Eukaryota
CMS002_042a_Rb_S177_L004	Leptosphaeria biglobosa 'thlaspii' group	Eukaryota
CMS001_058_Ra_S9	Erysiphe pulchra	Eukaryota
CMS002_053a_Rb_S7_L004	Bacteroides thetaiotaomicron VPI-5482	Bacteria
CMS001_006_Ra_S5	Rhizobium/Agrobacterium group	Bacteria
CMS001_060_Ra_S12	Aspergillus nidulans FGSC A4	Eukaryota
CMS002_034a_Rb_S168_L004	Bacillus asahii	Bacteria
CMS001_011_Ra_S4	Peromyscus maniculatus bairdii	Chordata
CMS001_036_Ra_S20	Peromyscus maniculatus bairdii	Chordata
CMS002_041a_Rb_S176_L004	Peromyscus maniculatus bairdii	Chordata
CMS002_044d_Rb_S181_L004	Catenulostroma elginense	Eukaryota
CMS001_045_Ra_S2	Nocardiopsis valliformis	Bacteria
CMS001_051_Ra_S8	Coprinopsis cinerea okayama7#130	Eukaryota
CMS002_029d_Rb_S162_L004	Coprinopsis cinerea okayama7#130	Eukaryota
CMS002_033a_Rb_S167_L004	Coprinopsis cinerea okayama7#130	Eukaryota
CMS002_056a_Rb_S9_L004	Coprinopsis cinerea okayama7#130	Eukaryota
CMS001_011_Ra_S4	Soboliphyme baturini	Eukaryota
CMS001_060_Ra_S12	Cynoglossus semilaevis	Chordata
CMS002_053a_Rb_S7_L004	Cynoglossus semilaevis	Chordata
CMS001_059_Ra_S10	Wolbachia endosymbiont of Cimex lectularius	Bacteria
CMS001_005_Ra_S3	Tupaia chinensis	Chordata
CMS001_026_Ra_S18	Tupaia chinensis	Chordata
CMS002_017a_Rb_S122_L004	Ascogregarina culicis	Eukaryota
CMS002_017b_Rb_S123_L004	Ascogregarina culicis	Eukaryota
CMS002_017c_Rb_S124_L004	Ascogregarina culicis	Eukaryota
CMS001_027_Ra_S16	Verruconis gallopava	Eukaryota
CMS002_039a_Rb_S173_L004	Lactobacillus johnsonii NCC 533	Bacteria
CMS002_020c_Rb_S133_L004	Agarophyton vermiculophyllum	Eukaryota
CMS002_023a_Rb_S138_L004	Rhincodon typus	Chordata
CMS002_039a_Rb_S173_L004	Rhincodon typus	Chordata
CMS002_0Water5_Rb_S175_L004	uncultured Chroococcidiopsis sp.	Bacteria
CMS001_037_Ra_S21	Porzana carolina	Chordata
CMS002_028b_Rb_S155_L004	Cavenderia fasciculata	Eukaryota
CMS002_028e_Rb_S158_L004	Cavenderia fasciculata	Eukaryota
CMS002_053a_Rb_S7_L004	Cavenderia fasciculata	Eukaryota
CMS001_004_Ra_S2	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS001_013_Ra_S5	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS001_041_Ra_S10	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_001a_Rb_S116_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_004a_Rb_S117_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_010a_Rb_S119_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_013a_Rb_S120_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_027b_Rb_S153_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_028e_Rb_S158_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_046a_Rb_S191_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_046b_Rb_S192_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS002_053a_Rb_S7_L004	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria
CMS001_water4_Zymo_S27	Methylobacterium brachiatum	Bacteria
CMS002_056a_Rb_S9_L004	Mycoplasma penetrans HF-2	Bacteria
CMS002_033a_Rb_S167_L004	Rickettsia conorii str. Malish 7	Bacteria
CMS002_027b_Rb_S153_L004	Collimonas pratensis	Bacteria
CMS002_029a_Rb_S159_L004	Collimonas pratensis	Bacteria
CMS002_038a_Rb_S172_L004	Collimonas pratensis	Bacteria
CMS002_028e_Rb_S158_L004	Emiliania huxleyi CCMP1516	Eukaryota
CMS001_014_Ra_S5	Rozella allomycis	Eukaryota
CMS001_001_Ra_S1	Macrostomum lignano	Eukaryota
CMS001_006_Ra_S5	Plasmodium yoelii killicki	Eukaryota
CMS001_013_Ra_S5	Plasmodium yoelii killicki	Eukaryota
CMS001_014_Ra_S5	Plasmodium yoelii killicki	Eukaryota
CMS001_021_Ra_S16	Plasmodium yoelii killicki	Eukaryota
CMS001_022_Ra_S6	Plasmodium yoelii killicki	Eukaryota
CMS001_035_Ra_S20	Plasmodium yoelii killicki	Eukaryota
CMS001_037_Ra_S21	Plasmodium yoelii killicki	Eukaryota
CMS001_052_Ra_S7	Plasmodium yoelii killicki	Eukaryota
CMS002_020a_Rb_S131_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_020b_Rb_S132_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_028b_Rb_S155_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_047g_Rb_S200_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_047j_Rb_S3_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_053a_Rb_S7_L004	Plasmodium yoelii killicki	Eukaryota
CMS002_020e_Rb_S135_L004	Debaryomyces hansenii CBS767	Eukaryota
CMS002_021a_Rb_S136_L004	Debaryomyces hansenii CBS767	Eukaryota
CMS001_017_Ra_S6	Tinospora cordifolia	Eukaryota
CMS001_050_Ra_S23	Tinospora cordifolia	Eukaryota
CMS001_030_Ra_S7	Canis lupus dingo	Chordata
CMS002_032a_Rb_S166_L004	Canis lupus dingo	Chordata
CMS002_031a_Rb_S165_L004	Bacillus cereus E33L	Bacteria
CMS002_038a_Rb_S172_L004	Bacillus cereus E33L	Bacteria
CMS001_048_Ra_S5	Gluconobacter oxydans 621H	Bacteria
CMS001_001_Ra_S1	Photorhabdus asymbiotica	Bacteria
CMS001_047_Ra_S4	Photorhabdus asymbiotica	Bacteria
CMS002_028e_Rb_S158_L004	Photorhabdus asymbiotica	Bacteria
CMS001_042_Ra_S23	Miniopterus natalensis	Chordata
CMS002_035a_Rb_S169_L004	Miniopterus natalensis	Chordata
CMS001_020_Ra_S15	Hyalella azteca	Eukaryota
CMS002_032a_Rb_S166_L004	Hyalella azteca	Eukaryota
CMS001_001_Ra_S1	Entamoeba histolytica HM-1:IMSS	Eukaryota
CMS001_016_Ra_S6	Meyerozyma guilliermondii ATCC 6260	Eukaryota
CMS002_029a_Rb_S159_L004	Candida tropicalis MYA-3404	Eukaryota
CMS001_003_Ra_S2	Thalassiosira pseudonana CCMP1335	Eukaryota
CMS002_047d_Rb_S196_L004	Thalassiosira pseudonana CCMP1335	Eukaryota
CMS002_047f_Rb_S198_L004	Thalassiosira pseudonana CCMP1335	Eukaryota
CMS001_039_Ra_S9	Micromonas commoda	Eukaryota
CMS002_047b_Rb_S194_L004	Monomorphina	Eukaryota
