ska_genus	ska_species	collected_by	sample	taxid	group	family	sci_name	reads	read_prop	poly_group	baltimore_group	genome_description	number_of_segments_conventional
Culiseta	particeps	ALCO	CMS001_008_Ra_S3	2059674.0	Virus	Xinmoviridae	Gordis virus	2097	0.015455939149149445	6.0	V	single stranded RNA negative sense	1
Culiseta	particeps	ALCO	CMS001_009_Ra_S13	908833.0	Virus	Narnaviridae	1249|Narna-like	60	0.0002504675394068929	1249.0	IV	single stranded RNA positive sense	1
Culiseta	particeps	ALCO	CMS001_025_Ra_S7	137555.0	Virus	Tombusviridae	Erebo virus	714	0.00479896761705045	312.0	IV	single stranded RNA positive sense	1 or 2
Culiseta	particeps	ALCO	CMS001_009_Ra_S13	39756.0	Virus	Totiviridae	5308|Toti-like	86	0.00035900347314987973	5308.0	III	double stranded RNA	1
Culiseta	particeps	ALCO	CMS001_008_Ra_S3	37960.0	Virus	Partitiviridae	Nefer virus	7649	0.05637695686783219	1636.0	III	double stranded RNA	2
Culiseta	particeps	ALCO	CMS001_025_Ra_S7	37960.0	Virus	Partitiviridae	Nefer virus	7075	0.047552795365030716	1636.0	III	double stranded RNA	2
Culiseta	particeps	ALCO	CMS001_003_Ra_S2	37960.0	Virus	Partitiviridae	Nebet virus	851	0.0046228895504226335	3256.0	III	double stranded RNA	2
Culiseta	inornata	ALCO	CMS001_060_Ra_S12	1111709.0	Virus	Iflaviridae	24|Ifla-like	40486	0.12634147711492313	24.0	IV	single stranded RNA positive sense	1
Culiseta	inornata	ALCO	CMS001_060_Ra_S12	328429.0	Virus	Luteoviridae	98|Luteo-like	920	0.002870971667878508	98.0	IV	single stranded RNA positive sense	1
Culiseta	inornata	ALCO	CMS001_016_Ra_S6	39756.0	Virus	Totiviridae	19890|Toti-like	29	0.00014396346306592533	19890.0	III	double stranded RNA	1
Culiseta	incidens	ALCO	CMS001_005_Ra_S3	39756.0	Virus	Totiviridae	2923|Toti-like	74	0.0003133973115592787	2923.0	III	double stranded RNA	1
Culiseta	incidens	ALCO	CMS001_026_Ra_S18	39683.0	Virus	Leviviridae	416|Levi-like	234	0.001204422391962282	416.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	2651926.0	Virus	Solemoviridae	Marma virus	95180	0.5248761980390211	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029a_Rb_S159_L004	2651926.0	Virus	Solemoviridae	Marma virus	77077	0.2862421640571615	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029b_Rb_S160_L004	2651926.0	Virus	Solemoviridae	Marma virus	63775	0.41173584345322256	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	2651926.0	Virus	Solemoviridae	Marma virus	49877	0.29829135991483713	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	2651926.0	Virus	Solemoviridae	Marma virus	34741	0.12458982294696298	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	65442	0.23469120616260764	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	14168	0.08473228115711474	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	7158	0.039473248850213416	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	WVAL 	CMS002_029a_Rb_S159_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	30576	0.11355061053507234	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	26703	0.09576356587757268	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	WVAL 	CMS002_029b_Rb_S160_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	25900	0.16721220455411157	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	19153	0.11454526969242086	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	18033	0.09944413195248653	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	20159	0.07229516251080358	9.0	IV	single stranded RNA positive sense	1 or more
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	19310	0.10648623013378332	9.0	IV	single stranded RNA positive sense	1 or more
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	2336	0.013970539863284871	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	11519	0.04130998447154851	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	8043	0.04810147779126721	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	6462	0.03563511233166794	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	WVAL 	CMS002_029c_Rb_S161_L004	39756.0	Virus	Totiviridae	Mika virus	548	0.00327733555011991	56.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029a_Rb_S159_L004	39756.0	Virus	Totiviridae	Mika virus	152	0.0005644849817285125	56.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029b_Rb_S160_L004	39756.0	Virus	Totiviridae	Mika virus	80	0.0005164855739123137	56.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029e_Rb_S164_L004	39756.0	Virus	Totiviridae	Mika virus	17	9.3747587378266e-05	56.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	39756.0	Virus	Totiviridae	Gouley virus	9	3.2276227124224024e-05	57.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029d_Rb_S162_L004	39756.0	Virus	Totiviridae	49|Toti-like	405	0.0014524302205900811	49.0	III	double stranded RNA	1
Culex	tarsalis	WVAL 	CMS002_029a_Rb_S159_L004	37960.0	Virus	Partitiviridae	Nefer virus	12	4.4564603820672033e-05	1636.0	III	double stranded RNA	2
Culex	tarsalis	PLCR	CMS002_056a_Rb_S9_L004	2651926.0	Virus	Solemoviridae	Marma virus	218878	0.5334168429466871	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	PLCR	CMS002_056a_Rb_S9_L004	2304486.0	Virus	Solemoviridae	Culex mosquito virus 6	30216	0.07363793221099013	484.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	PLCR	CMS002_056a_Rb_S9_L004	2304484.0	Virus	Chuviridae	Culex mosquito virus 4	5	1.2185254866790795e-05	45.0	V		
Culex	tarsalis	PLCR	CMS002_056a_Rb_S9_L004	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	19681	0.047963600206661926	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	PLCR	CMS002_056a_Rb_S9_L004	38144.0	Virus	Flaviviridae	Placeda virus	15621	0.038069173254827796	1.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_033a_Rb_S167_L004	2651926.0	Virus	Solemoviridae	Marma virus	198561	0.5333374518867899	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_032a_Rb_S166_L004	2651926.0	Virus	Solemoviridae	Marma virus	182830	0.39417119055524175	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_035a_Rb_S169_L004	2651926.0	Virus	Solemoviridae	Marma virus	175442	0.29913639502468053	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_040a_Rb_S174_L004	2651926.0	Virus	Solemoviridae	Marma virus	170845	0.5260313873040603	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_036a_Rb_S170_L004	2651926.0	Virus	Solemoviridae	Marma virus	168698	0.6380263685392918	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_037a_Rb_S171_L004	2651926.0	Virus	Solemoviridae	Marma virus	148002	0.5216444265865883	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_039a_Rb_S173_L004	2651926.0	Virus	Solemoviridae	Marma virus	144413	0.4887254686299659	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_031a_Rb_S165_L004	2651926.0	Virus	Solemoviridae	Marma virus	143810	0.5334792447230775	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_038a_Rb_S172_L004	2651926.0	Virus	Solemoviridae	Marma virus	133817	0.3056494568444903	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_034a_Rb_S168_L004	2651926.0	Virus	Solemoviridae	Marma virus	96233	0.677034452191165	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_041a_Rb_S176_L004	2651926.0	Virus	Solemoviridae	Marma virus	66760	0.36516792473471177	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_042a_Rb_S177_L004	2651926.0	Virus	Solemoviridae	Marma virus	1340	0.022615270370620402	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_038a_Rb_S172_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	20291	0.04634637698372818	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_040a_Rb_S174_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	16369	0.05040011577031908	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_041a_Rb_S176_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	5152	0.028180724209605077	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_035a_Rb_S169_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	472	0.0008047809444240786	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_031a_Rb_S165_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	44	0.00016322291056126422	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_032a_Rb_S166_L004	2304522.0	Virus	Luteoviridae	Culex-associated Luteo-like virus	5	1.0779718606225502e-05	706.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_035a_Rb_S169_L004	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	51706	0.08816102439065976	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	COAV	CMS002_034a_Rb_S168_L004	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	1914	0.013465692033854185	23.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_039a_Rb_S173_L004	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	1186	0.004013685788641879	23.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_038a_Rb_S172_L004	2304479.0	Virus	Iflaviridae	Culex iflavi-like virus 3	4154	0.009488090778690396	27.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	COAV	CMS002_038a_Rb_S172_L004	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	35931	0.08206947274172476	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	tarsalis	COAV	CMS002_035a_Rb_S169_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	144560	0.2464812146736119	8.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_038a_Rb_S172_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	35283	0.08058938539829881	8.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_031a_Rb_S165_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	32363	0.12005416032941352	8.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_041a_Rb_S176_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	23763	0.1299803085001641	8.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_040a_Rb_S174_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	16972	0.05225675147253072	8.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_040a_Rb_S174_L004	39756.0	Virus	Totiviridae	Gouley virus	328	0.0010099112940720055	57.0	III	double stranded RNA	1
Culex	tarsalis	COAV	CMS002_031a_Rb_S165_L004	39756.0	Virus	Totiviridae	Gouley virus	58	0.00021515747301257556	57.0	III	double stranded RNA	1
Culex	tarsalis	COAV	CMS002_031a_Rb_S165_L004	39756.0	Virus	Totiviridae	49|Toti-like	48	0.00017806135697592462	49.0	III	double stranded RNA	1
Culex	tarsalis	COAV	CMS002_032a_Rb_S166_L004	35303.0	Virus	Rhabdoviridae	Elisy virus	89007	0.19189408279686268	2.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_042a_Rb_S177_L004	35303.0	Virus	Rhabdoviridae	Elisy virus	48	0.0008100992371565517	2.0	V	single stranded RNA negative sense	1
Culex	tarsalis	COAV	CMS002_037a_Rb_S171_L004	35303.0	Virus	Rhabdoviridae	30|Rhabdo-like	16216	0.05715453859764135	30.0	V	single stranded RNA negative sense	1
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	2651926.0	Virus	Solemoviridae	Marma virus	57761	0.3336587451043821	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_051_Ra_S8	2651926.0	Virus	Solemoviridae	Marma virus	44390	0.23421341437676757	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	2651926.0	Virus	Solemoviridae	Marma virus	27814	0.10840325981471594	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	2651926.0	Virus	Solemoviridae	Marma virus	26682	0.2086340498400957	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	2651926.0	Virus	Solemoviridae	Marma virus	22142	0.23562839204001276	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	2651926.0	Virus	Solemoviridae	Marma virus	21836	0.27576626296048395	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_039_Ra_S9	2651926.0	Virus	Solemoviridae	Marma virus	19706	0.18317531139617027	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	2651926.0	Virus	Solemoviridae	Marma virus	19479	0.18255002108617216	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	2651926.0	Virus	Solemoviridae	Marma virus	18990	0.1449640452525993	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	2651926.0	Virus	Solemoviridae	Marma virus	15015	0.1705939829121978	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	2651926.0	Virus	Solemoviridae	Marma virus	11849	0.0329218450014309	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	2651926.0	Virus	Solemoviridae	Marma virus	9001	0.12320685501533071	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	2651926.0	Virus	Solemoviridae	Marma virus	7284	0.019096808022547027	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	2651926.0	Virus	Solemoviridae	Marma virus	6916	0.1125577761864462	458.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	21844	0.20471393093107165	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	13153	0.10040611307042856	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	12809	0.0355891562683204	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_051_Ra_S8	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	12456	0.0657211599341522	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	5353	0.020862970079390752	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	3276	0.025615963843645662	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	2562539.0	Virus	Narnaviridae	Culex narnavirus 1	2960	0.03363024904562807	493.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	25931	0.14979146689464745	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_051_Ra_S8	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	17172	0.09060402684563759	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	12072	0.0943943576069873	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	11743	0.08964258996320554	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_039_Ra_S9	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	10045	0.09337237404722068	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	9056	0.11436798302665976	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	8690	0.08143948268590975	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	8296	0.023050014864703414	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	7845	0.0891315215415379	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	6274	0.024452507804613784	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	5821	0.07967860271572492	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	2304499.0	Virus	Peribunyaviridae	Culex bunyavirus 2	3102	0.00813266041816871	44.0	V	single stranded RNA negative sense	3
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	2304495.0	Virus	Totiviridae	Totivirus-like Culex mosquito virus 1	1744	0.013636825684773514	78.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	340088	0.8916248279478273	23.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	259369	0.7206435999811065	23.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_051_Ra_S8	2304479.0	Virus	Iflaviridae	Culex iflavi-like virus 3	1892	0.009982693849985227	27.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	8242	0.02289997860594088	9.0	IV	single stranded RNA positive sense	1 or more
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	6229	0.05837589616231667	9.0	IV	single stranded RNA positive sense	1 or more
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	11791	0.09219713970708973	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	11201	0.08550512221560633	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	10645	0.1209439192874023	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_039_Ra_S9	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	8322	0.077356385945343	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	6827	0.026607789413786786	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	5867	0.054983365353076234	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	5596	0.07067173509465415	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	4611	0.06311596583442838	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	1608131.0	Virus	Orthomyxoviridae	Wuhan mosquito virus 6	2954	0.008207539044157894	1170.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	1566308.0	Virus	Orthomyxoviridae	Astopletus virus	4064	0.06614152724432004	1160.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	1566308.0	Virus	Orthomyxoviridae	Astopletus virus	1616	0.004236743789735859	1160.0	V	single stranded RNA negative sense	8
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	537023.0	Virus	Flaviviridae	Calbertado virus	5425	0.06851218064483539	16.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	39756.0	Virus	Totiviridae	Mika virus	153	0.0019322329287852192	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39756.0	Virus	Totiviridae	Mika virus	133	0.002164572618970119	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	39756.0	Virus	Totiviridae	Mika virus	58	0.00022605123568179782	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	39756.0	Virus	Totiviridae	Mika virus	46	0.0005226322486820578	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	39756.0	Virus	Totiviridae	Mika virus	22	0.00017202417721617967	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_034_Ra_S19	39756.0	Virus	Totiviridae	Mika virus	9	8.434468862752449e-05	56.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	39756.0	Virus	Totiviridae	Gouley virus	146	0.0015536873470256467	57.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_051_Ra_S8	39756.0	Virus	Totiviridae	39|Toti-like	4499	0.02373791735258115	39.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	39756.0	Virus	Totiviridae	39|Toti-like	616	0.008431887866841875	39.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39756.0	Virus	Totiviridae	39|Toti-like	82	0.0013345485319966148	39.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	39756.0	Virus	Totiviridae	39|Toti-like	29	0.0003662402283318389	39.0	III	double stranded RNA	1
Culex	tarsalis	ALCO	CMS001_039_Ra_S9	38144.0	Virus	Flaviviridae	Placeda virus	12696	0.11801450083658672	1.0	IV	single stranded RNA positive sense	1
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	38144.0	Virus	Flaviviridae	Placeda virus	1907	0.005298502693706535	1.0	IV	single stranded RNA positive sense	1
