sample	division	ntaxa	location_name	rank	sample_mosquito_species	kingdom
27865	CMS002_044c_Rb_S180_L004	liverworts	0	West Valley	species	Aedes aegypti	Viridiplantae
27866	CMS002_044c_Rb_S180_L004	land plants	0	West Valley	no rank	Aedes aegypti	Viridiplantae
27867	CMS002_044c_Rb_S180_L004	club-mosses	0	West Valley	species	Aedes aegypti	Viridiplantae
27868	CMS002_044d_Rb_S181_L004	eudicots	5	West Valley	no rank	Aedes aegypti	Viridiplantae
27869	CMS002_044d_Rb_S181_L004	seed plants	0	West Valley	no rank	Aedes aegypti	Viridiplantae
27870	CMS002_044d_Rb_S181_L004	monocots	3	West Valley	species	Aedes aegypti	Viridiplantae
27871	CMS002_044d_Rb_S181_L004	flowering plants	0	West Valley	species	Aedes aegypti	Viridiplantae
27872	CMS002_044d_Rb_S181_L004	green algae	0	West Valley	species	Aedes aegypti	Viridiplantae
27873	CMS002_044d_Rb_S181_L004	green plants	0	West Valley	species	Aedes aegypti	Viridiplantae
27874	CMS002_044d_Rb_S181_L004	liverworts	0	West Valley	species	Aedes aegypti	Viridiplantae
27875	CMS002_044d_Rb_S181_L004	land plants	0	West Valley	no rank	Aedes aegypti	Viridiplantae
27876	CMS002_044d_Rb_S181_L004	club-mosses	0	West Valley	species	Aedes aegypti	Viridiplantae
27877	CMS002_044e_Rb_S182_L004	eudicots	5	West Valley	no rank	Aedes aegypti	Viridiplantae
27878	CMS002_044e_Rb_S182_L004	seed plants	0	West Valley	no rank	Aedes aegypti	Viridiplantae
27879	CMS002_044e_Rb_S182_L004	monocots	1	West Valley	species	Aedes aegypti	Viridiplantae
27880	CMS002_044e_Rb_S182_L004	flowering plants	0	West Valley	species	Aedes aegypti	Viridiplantae
27881	CMS002_044e_Rb_S182_L004	green algae	0	West Valley	species	Aedes aegypti	Viridiplantae
27882	CMS002_044e_Rb_S182_L004	green plants	0	West Valley	species	Aedes aegypti	Viridiplantae
27883	CMS002_044e_Rb_S182_L004	liverworts	0	West Valley	species	Aedes aegypti	Viridiplantae
27884	CMS002_044e_Rb_S182_L004	land plants	0	West Valley	no rank	Aedes aegypti	Viridiplantae
27885	CMS002_044e_Rb_S182_L004	club-mosses	0	West Valley	species	Aedes aegypti	Viridiplantae
27886	CMS002_045a_Rb_S183_L004	eudicots	5	West Valley	no rank	Aedes albopictus	Viridiplantae
27887	CMS002_045a_Rb_S183_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27888	CMS002_045a_Rb_S183_L004	monocots	1	West Valley	species	Aedes albopictus	Viridiplantae
27889	CMS002_045a_Rb_S183_L004	flowering plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27890	CMS002_045a_Rb_S183_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27891	CMS002_045a_Rb_S183_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27892	CMS002_045a_Rb_S183_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27893	CMS002_045a_Rb_S183_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27894	CMS002_045a_Rb_S183_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27895	CMS002_045b_Rb_S184_L004	eudicots	11	West Valley	no rank	Aedes albopictus	Viridiplantae
27896	CMS002_045b_Rb_S184_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27897	CMS002_045b_Rb_S184_L004	monocots	0	West Valley	species	Aedes albopictus	Viridiplantae
27898	CMS002_045b_Rb_S184_L004	flowering plants	1	West Valley	species	Aedes albopictus	Viridiplantae
27899	CMS002_045b_Rb_S184_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27900	CMS002_045b_Rb_S184_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27901	CMS002_045b_Rb_S184_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27902	CMS002_045b_Rb_S184_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27903	CMS002_045b_Rb_S184_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27904	CMS002_045c_Rb_S185_L004	eudicots	1	West Valley	no rank	Aedes albopictus	Viridiplantae
27905	CMS002_045c_Rb_S185_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27906	CMS002_045c_Rb_S185_L004	monocots	0	West Valley	species	Aedes albopictus	Viridiplantae
27907	CMS002_045c_Rb_S185_L004	flowering plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27908	CMS002_045c_Rb_S185_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27909	CMS002_045c_Rb_S185_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27910	CMS002_045c_Rb_S185_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27911	CMS002_045c_Rb_S185_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27912	CMS002_045c_Rb_S185_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27913	CMS002_045d_Rb_S186_L004	eudicots	2	West Valley	no rank	Aedes albopictus	Viridiplantae
27914	CMS002_045d_Rb_S186_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27915	CMS002_045d_Rb_S186_L004	monocots	0	West Valley	species	Aedes albopictus	Viridiplantae
27916	CMS002_045d_Rb_S186_L004	flowering plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27917	CMS002_045d_Rb_S186_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27918	CMS002_045d_Rb_S186_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27919	CMS002_045d_Rb_S186_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27920	CMS002_045d_Rb_S186_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27921	CMS002_045d_Rb_S186_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27922	CMS002_045e_Rb_S188_L004	eudicots	1	West Valley	no rank	Aedes albopictus	Viridiplantae
27923	CMS002_045e_Rb_S188_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27924	CMS002_045e_Rb_S188_L004	monocots	2	West Valley	species	Aedes albopictus	Viridiplantae
27925	CMS002_045e_Rb_S188_L004	flowering plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27926	CMS002_045e_Rb_S188_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27927	CMS002_045e_Rb_S188_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27928	CMS002_045e_Rb_S188_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27929	CMS002_045e_Rb_S188_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27930	CMS002_045e_Rb_S188_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27931	CMS002_045f_Rb_S189_L004	eudicots	1	West Valley	no rank	Aedes albopictus	Viridiplantae
27932	CMS002_045f_Rb_S189_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27933	CMS002_045f_Rb_S189_L004	monocots	1	West Valley	species	Aedes albopictus	Viridiplantae
27934	CMS002_045f_Rb_S189_L004	flowering plants	1	West Valley	species	Aedes albopictus	Viridiplantae
27935	CMS002_045f_Rb_S189_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27936	CMS002_045f_Rb_S189_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27937	CMS002_045f_Rb_S189_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27938	CMS002_045f_Rb_S189_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27939	CMS002_045f_Rb_S189_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27940	CMS002_045g_Rb_S190_L004	eudicots	2	West Valley	no rank	Aedes albopictus	Viridiplantae
27941	CMS002_045g_Rb_S190_L004	seed plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27942	CMS002_045g_Rb_S190_L004	monocots	0	West Valley	species	Aedes albopictus	Viridiplantae
27943	CMS002_045g_Rb_S190_L004	flowering plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27944	CMS002_045g_Rb_S190_L004	green algae	0	West Valley	species	Aedes albopictus	Viridiplantae
27945	CMS002_045g_Rb_S190_L004	green plants	0	West Valley	species	Aedes albopictus	Viridiplantae
27946	CMS002_045g_Rb_S190_L004	liverworts	0	West Valley	species	Aedes albopictus	Viridiplantae
27947	CMS002_045g_Rb_S190_L004	land plants	0	West Valley	no rank	Aedes albopictus	Viridiplantae
27948	CMS002_045g_Rb_S190_L004	club-mosses	0	West Valley	species	Aedes albopictus	Viridiplantae
27949	CMS002_046a_Rb_S191_L004	eudicots	3	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27950	CMS002_046a_Rb_S191_L004	seed plants	0	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27951	CMS002_046a_Rb_S191_L004	monocots	1	West Valley	species	Culex quinquefasciatus	Viridiplantae
27952	CMS002_046a_Rb_S191_L004	flowering plants	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27953	CMS002_046a_Rb_S191_L004	green algae	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27954	CMS002_046a_Rb_S191_L004	green plants	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27955	CMS002_046a_Rb_S191_L004	liverworts	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27956	CMS002_046a_Rb_S191_L004	land plants	0	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27957	CMS002_046a_Rb_S191_L004	club-mosses	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27958	CMS002_046b_Rb_S192_L004	eudicots	2	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27959	CMS002_046b_Rb_S192_L004	seed plants	0	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27960	CMS002_046b_Rb_S192_L004	monocots	2	West Valley	species	Culex quinquefasciatus	Viridiplantae
27961	CMS002_046b_Rb_S192_L004	flowering plants	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27962	CMS002_046b_Rb_S192_L004	green algae	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27963	CMS002_046b_Rb_S192_L004	green plants	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27964	CMS002_046b_Rb_S192_L004	liverworts	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27965	CMS002_046b_Rb_S192_L004	land plants	0	West Valley	no rank	Culex quinquefasciatus	Viridiplantae
27966	CMS002_046b_Rb_S192_L004	club-mosses	0	West Valley	species	Culex quinquefasciatus	Viridiplantae
27967	CMS002_047a_Rb_S193_L004	eudicots	5	West Valley	no rank	Culex erythrothorax	Viridiplantae
27968	CMS002_047a_Rb_S193_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27969	CMS002_047a_Rb_S193_L004	monocots	2	West Valley	species	Culex erythrothorax	Viridiplantae
27970	CMS002_047a_Rb_S193_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
27971	CMS002_047a_Rb_S193_L004	green algae	3	West Valley	species	Culex erythrothorax	Viridiplantae
27972	CMS002_047a_Rb_S193_L004	green plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
27973	CMS002_047a_Rb_S193_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
27974	CMS002_047a_Rb_S193_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27975	CMS002_047a_Rb_S193_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
27976	CMS002_047b_Rb_S194_L004	eudicots	9	West Valley	no rank	Culex erythrothorax	Viridiplantae
27977	CMS002_047b_Rb_S194_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27978	CMS002_047b_Rb_S194_L004	monocots	0	West Valley	species	Culex erythrothorax	Viridiplantae
27979	CMS002_047b_Rb_S194_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
27980	CMS002_047b_Rb_S194_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
27981	CMS002_047b_Rb_S194_L004	green plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
27982	CMS002_047b_Rb_S194_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
27983	CMS002_047b_Rb_S194_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27984	CMS002_047b_Rb_S194_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
27985	CMS002_047c_Rb_S195_L004	eudicots	21	West Valley	no rank	Culex erythrothorax	Viridiplantae
27986	CMS002_047c_Rb_S195_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27987	CMS002_047c_Rb_S195_L004	monocots	0	West Valley	species	Culex erythrothorax	Viridiplantae
27988	CMS002_047c_Rb_S195_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
27989	CMS002_047c_Rb_S195_L004	green algae	1	West Valley	species	Culex erythrothorax	Viridiplantae
27990	CMS002_047c_Rb_S195_L004	green plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
27991	CMS002_047c_Rb_S195_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
27992	CMS002_047c_Rb_S195_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
27993	CMS002_047c_Rb_S195_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
27994	CMS002_047d_Rb_S196_L004	eudicots	5	West Valley	no rank	Culex erythrothorax	Viridiplantae
27995	CMS002_047d_Rb_S196_L004	seed plants	1	West Valley	no rank	Culex erythrothorax	Viridiplantae
27996	CMS002_047d_Rb_S196_L004	monocots	2	West Valley	species	Culex erythrothorax	Viridiplantae
27997	CMS002_047d_Rb_S196_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
27998	CMS002_047d_Rb_S196_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
27999	CMS002_047d_Rb_S196_L004	green plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28000	CMS002_047d_Rb_S196_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
28001	CMS002_047d_Rb_S196_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28002	CMS002_047d_Rb_S196_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28003	CMS002_047e_Rb_S197_L004	eudicots	3	West Valley	no rank	Culex erythrothorax	Viridiplantae
28004	CMS002_047e_Rb_S197_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28005	CMS002_047e_Rb_S197_L004	monocots	3	West Valley	species	Culex erythrothorax	Viridiplantae
28006	CMS002_047e_Rb_S197_L004	flowering plants	2	West Valley	species	Culex erythrothorax	Viridiplantae
28007	CMS002_047e_Rb_S197_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
28008	CMS002_047e_Rb_S197_L004	green plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28009	CMS002_047e_Rb_S197_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
28010	CMS002_047e_Rb_S197_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28011	CMS002_047e_Rb_S197_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28012	CMS002_047f_Rb_S198_L004	eudicots	4	West Valley	no rank	Culex erythrothorax	Viridiplantae
28013	CMS002_047f_Rb_S198_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28014	CMS002_047f_Rb_S198_L004	monocots	1	West Valley	species	Culex erythrothorax	Viridiplantae
28015	CMS002_047f_Rb_S198_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28016	CMS002_047f_Rb_S198_L004	green algae	1	West Valley	species	Culex erythrothorax	Viridiplantae
28017	CMS002_047f_Rb_S198_L004	green plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28018	CMS002_047f_Rb_S198_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
28019	CMS002_047f_Rb_S198_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28020	CMS002_047f_Rb_S198_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28021	CMS002_047g_Rb_S200_L004	eudicots	1	West Valley	no rank	Culex erythrothorax	Viridiplantae
28022	CMS002_047g_Rb_S200_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28023	CMS002_047g_Rb_S200_L004	monocots	1	West Valley	species	Culex erythrothorax	Viridiplantae
28024	CMS002_047g_Rb_S200_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28025	CMS002_047g_Rb_S200_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
28026	CMS002_047g_Rb_S200_L004	green plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28027	CMS002_047g_Rb_S200_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
28028	CMS002_047g_Rb_S200_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28029	CMS002_047g_Rb_S200_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28030	CMS002_047h_Rb_S1_L004	eudicots	12	West Valley	no rank	Culex erythrothorax	Viridiplantae
28031	CMS002_047h_Rb_S1_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28032	CMS002_047h_Rb_S1_L004	monocots	3	West Valley	species	Culex erythrothorax	Viridiplantae
28033	CMS002_047h_Rb_S1_L004	flowering plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
28034	CMS002_047h_Rb_S1_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
28035	CMS002_047h_Rb_S1_L004	green plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
28036	CMS002_047h_Rb_S1_L004	liverworts	1	West Valley	species	Culex erythrothorax	Viridiplantae
28037	CMS002_047h_Rb_S1_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28038	CMS002_047h_Rb_S1_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28039	CMS002_047i_Rb_S2_L004	eudicots	2	West Valley	no rank	Culex erythrothorax	Viridiplantae
28040	CMS002_047i_Rb_S2_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28041	CMS002_047i_Rb_S2_L004	monocots	1	West Valley	species	Culex erythrothorax	Viridiplantae
28042	CMS002_047i_Rb_S2_L004	flowering plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
28043	CMS002_047i_Rb_S2_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
28044	CMS002_047i_Rb_S2_L004	green plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
28045	CMS002_047i_Rb_S2_L004	liverworts	0	West Valley	species	Culex erythrothorax	Viridiplantae
28046	CMS002_047i_Rb_S2_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28047	CMS002_047i_Rb_S2_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28048	CMS002_047j_Rb_S3_L004	eudicots	12	West Valley	no rank	Culex erythrothorax	Viridiplantae
28049	CMS002_047j_Rb_S3_L004	seed plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28050	CMS002_047j_Rb_S3_L004	monocots	0	West Valley	species	Culex erythrothorax	Viridiplantae
28051	CMS002_047j_Rb_S3_L004	flowering plants	0	West Valley	species	Culex erythrothorax	Viridiplantae
28052	CMS002_047j_Rb_S3_L004	green algae	0	West Valley	species	Culex erythrothorax	Viridiplantae
28053	CMS002_047j_Rb_S3_L004	green plants	1	West Valley	species	Culex erythrothorax	Viridiplantae
28054	CMS002_047j_Rb_S3_L004	liverworts	1	West Valley	species	Culex erythrothorax	Viridiplantae
28055	CMS002_047j_Rb_S3_L004	land plants	0	West Valley	no rank	Culex erythrothorax	Viridiplantae
28056	CMS002_047j_Rb_S3_L004	club-mosses	0	West Valley	species	Culex erythrothorax	Viridiplantae
28057	CMS002_049a_Rb_S4_L004	eudicots	5	Placer	no rank	Culex pipiens	Viridiplantae
28058	CMS002_049a_Rb_S4_L004	seed plants	0	Placer	no rank	Culex pipiens	Viridiplantae
28059	CMS002_049a_Rb_S4_L004	monocots	3	Placer	species	Culex pipiens	Viridiplantae
28060	CMS002_049a_Rb_S4_L004	flowering plants	1	Placer	species	Culex pipiens	Viridiplantae
28061	CMS002_049a_Rb_S4_L004	green algae	0	Placer	species	Culex pipiens	Viridiplantae
28062	CMS002_049a_Rb_S4_L004	green plants	0	Placer	species	Culex pipiens	Viridiplantae
28063	CMS002_049a_Rb_S4_L004	liverworts	0	Placer	species	Culex pipiens	Viridiplantae
28064	CMS002_049a_Rb_S4_L004	land plants	0	Placer	no rank	Culex pipiens	Viridiplantae
28065	CMS002_049a_Rb_S4_L004	club-mosses	0	Placer	species	Culex pipiens	Viridiplantae
28066	CMS002_050a_Rb_S5_L004	eudicots	0	Placer	no rank	Culex pipiens	Viridiplantae
28067	CMS002_050a_Rb_S5_L004	seed plants	0	Placer	no rank	Culex pipiens	Viridiplantae
28068	CMS002_050a_Rb_S5_L004	monocots	1	Placer	species	Culex pipiens	Viridiplantae
28069	CMS002_050a_Rb_S5_L004	flowering plants	0	Placer	species	Culex pipiens	Viridiplantae
28070	CMS002_050a_Rb_S5_L004	green algae	0	Placer	species	Culex pipiens	Viridiplantae
28071	CMS002_050a_Rb_S5_L004	green plants	0	Placer	species	Culex pipiens	Viridiplantae
